1980	01	01	1.9884166007200001	26.854422444472736	0.8632894109152285
1980	01	02	0.03298255329600001	13.154775052509832	0.9798529677943225
1980	01	03	0.0038881984453400004	9.26282977070219	1.1794337944858209
1980	01	04	4.4178751814999995	9.652024298882955	1.0062883281432118
1980	01	05	1.4909962513600001	20.471632182308202	1.0287970199782557
1980	01	06	0.026431096857	10.041218827063718	1.080678675319659
1980	01	07	0.41535414554700006	7.861729469251438	0.8684296143615623
1980	01	08	3.4525259307	7.939568374887592	0.5967771889340924
1980	01	09	3.39761837789	8.873635242521424	0.7933262247956325
1980	01	10	0.25859924390300004	9.107151959429885	0.8089554687170559
1980	01	11	1.5244219645600001	7.939568374887592	0.8741325330280778
1980	01	12	0.0027682259453200003	6.771984790345298	0.7773127161021226
1980	01	13	0.147540544855	5.6822401114391585	0.725841435561094
1980	01	14	0.08183558563400002	4.514656526896865	1.0657917980637044
1980	01	15	0.23865070203700003	3.4249118479907255	0.7951337683251101
1980	01	16	0.0205462711784	2.7243616972653495	0.927750258198395
1980	01	17	0.00080043435659	2.4908449803568913	0.945270822958706
1980	01	18	0.754607640886	2.2573282634484326	0.9271282791127794
1980	01	19	16.241173087700002	3.5027507536268785	0.8018895623607626
1980	01	20	8.974182789550001	11.208802411606012	0.7218760864435909
1980	01	21	21.9534435637	155.67781127230572	0.8528807885568785
1980	01	22	39.4386892812	129.21258335601377	0.72189661679203
1980	01	23	45.9632465875	136.2180848632675	0.5442202894864655
1980	01	24	21.0776550941	183.69981730132076	0.7631656064916476
1980	01	25	0.15148651265	32.14746802773113	1.535344596032579
1980	01	26	0.0023765446184700004	16.3461701835921	1.72145496787905
1980	01	27	0.0007995336144730001	11.208802411606012	1.7614242442623091
1980	01	28	0.0	8.250923997432203	1.6535606778451248
1980	01	29	0.47271189971500005	7.161179318526063	1.4518025289634362
1980	01	30	16.3202423098	67.01929775272761	0.7387697751875996
1980	01	31	12.6375718513	70.13285397817373	1.0254730744377079
1980	02	01	0.0387472473388	24.83061089793276	1.0588644159435416
1980	02	02	2.54417699393	17.669431579406698	1.028154423950622
1980	02	03	0.15925309719	13.388291769418291	1.4524928042798335
1980	02	04	0.149110643077	10.196896638336025	1.5025926052500058
1980	02	05	0.31558361846000005	8.406601808704508	1.4499627471154735
1980	02	06	2.6205807254	11.597996939786775	1.1826697656405565
1980	02	07	0.025406696623	9.418507581974495	1.580458913582931
1980	02	08	1.42892472415	8.562279619976815	1.277412420364264
1980	02	09	24.140154239300003	92.6282977070219	1.0249687562139078
1980	02	10	0.03833255461200001	22.10624920066741	1.4147842121282952
1980	02	11	0.00237930187902	15.334264410322113	1.7273891005265483
1980	02	12	0.000791262572903	12.609902713056762	1.7443444895182234
1980	02	13	0.0015880386863	9.885541015791413	1.9158876567670442
1980	02	14	6.7382877848	11.44231912851447	1.6307425718312774
1980	02	15	29.757998833200002	101.96896638336024	1.2276561894906963
1980	02	16	0.107148162583	29.65662304737424	2.0314574353075976
1980	02	17	0.0011910289684700002	17.046720334317474	2.095889395286889
1980	02	18	2.91696583607	11.44231912851447	1.7749283557616264
1980	02	19	23.8481131207	24.28573855847969	0.7766065052514004
1980	02	20	1.9811775082000003	15.567781127230571	1.3798019038030267
1980	02	21	6.1520768925	13.310452863782139	1.6448714751080369
1980	02	22	6.918577193440001	17.202398145589783	1.2589317856048656
1980	02	23	0.138731936926	11.364480222878317	2.144434109763386
1980	02	24	0.019878835581	9.496346487610648	1.9655491965034795
1980	02	25	0.5987826312600001	8.017407280523743	1.7108980619717455
1980	02	26	0.010499988611199999	7.005501507253757	1.7422813351568738
1980	02	27	0.37674149840800003	6.304951356528381	1.7913120932663524
1980	02	28	0.00119654358208	5.604401205803006	2.096597495775128
1980	02	29	1.70156020507	4.90385105507763	1.9705790172027875
1980	03	01	0.363226222205	3.8919452818076428	2.3822476863049036
1980	03	02	2.92225879572	3.658428564899184	2.309906565530055
1980	03	03	5.1070774568	3.5027507536268785	1.6296025662150193
1980	03	04	1.57840358478	3.658428564899184	1.9069894731075718
1980	03	05	0.29034103457700006	3.035717319809961	1.9655948129630327
1980	03	06	5.43576696696	6.771984790345298	1.655568385772969
1980	03	07	4.834814976200001	11.909352562331387	1.3360600591940177
1980	03	08	0.623804236506	10.35257444960833	1.7877199510170632
1980	03	09	0.00238440297293	9.184990865066037	2.718964612281088
1980	03	10	0.00118827189294	8.017407280523743	2.580559949039199
1980	03	11	0.0	6.849823695981451	2.8070044757233603
1980	03	12	0.0102679328268	5.604401205803006	3.019161295928117
1980	03	13	1.83531292076	4.436817621260712	1.297680147343074
1980	03	14	4.98648641634	3.658428564899184	1.5657917151083793
1980	03	15	0.527023216324	4.047623093079949	2.1793152103201066
1980	03	16	0.00039425280881800004	3.8919452818076428	2.792750974922621
1980	03	17	0.00040252379488199997	3.4249118479907255	3.0416127012202705
