Event date,Group,tp,t2m,pet
1980-01-01,04J/02H,2.6818284,8.902221,0.6914001296569181
1980-01-02,04J/02H,0.053670868,7.109183,0.8374981373812893
1980-01-03,04J/02H,0.0018710716000000002,5.3616996,0.921182176550274
1980-01-04,04J/02H,2.3499375000000002,5.1055455,0.810021328550645
1980-01-05,04J/02H,2.3992673,6.720323,0.8076580872188632
1980-01-06,04J/02H,0.021795954,3.4716866,0.8084405405850582
1980-01-07,04J/02H,0.30485809999999997,5.5064406,0.6862529306167524
1980-01-08,04J/02H,3.350578,6.698995,0.4672160680697094
1980-01-09,04J/02H,3.2684321,5.6188226,0.6081926403023326
1980-01-10,04J/02H,0.20863704000000002,3.8358595,0.6736085233251609
1980-01-11,04J/02H,1.5739113,2.0707624,0.7442209314228068
1980-01-12,04J/02H,0.002992353,0.88030845,0.6527159233516746
1980-01-13,04J/02H,0.38537975999999996,-1.2650008,0.5966722327662345
1980-01-14,04J/02H,0.14209303,1.936047,0.8257876498991072
1980-01-15,04J/02H,0.20308320000000002,-0.6162503,0.6058181625048378
1980-01-16,04J/02H,0.10597675,1.3131744,0.6923865455397991
1980-01-17,04J/02H,0.0008652408,1.105889,0.776231885498992
1980-01-18,04J/02H,0.72550916,-0.27095488,0.7390741692817869
1980-01-19,04J/02H,18.852885,2.960184,0.6579868813754175
1980-01-20,04J/02H,11.403518,4.409418,0.5960204140406752
1980-01-21,04J/02H,23.043857,6.5317955,0.6701513212661833
1980-01-22,04J/02H,42.66239,7.757015,0.5573502436002458
1980-01-23,04J/02H,41.295246,8.061704,0.4443050732160996
1980-01-24,04J/02H,21.714812000000002,9.350862,0.6007147154104258
1980-01-25,04J/02H,0.049015895999999996,9.751726,1.1945841154715644
1980-01-26,04J/02H,0.0025689597000000002,8.6445,1.2977393654046467
1980-01-27,04J/02H,0.0008642672300000001,8.844427,1.3343590740864235
1980-01-28,04J/02H,0.0,9.19185,1.2700442630276043
1980-01-29,04J/02H,0.50443506,8.481858,1.1668124762468968
1980-01-30,04J/02H,11.808297000000001,8.765189,0.7097522993553471
1980-01-31,04J/02H,13.839116,7.830004,0.8129561974995783
1980-02-01,04J/02H,0.034916106999999995,6.088287,0.8683961770953093
1980-02-02,04J/02H,2.4723872,6.38022,0.7956984887037006
1980-02-03,04J/02H,0.44018323,7.8269067,1.100172122297501
1980-02-04,04J/02H,0.16829133999999998,7.6340785,1.19321258131246
1980-02-05,04J/02H,0.36608762,8.832442,1.15316552918127
1980-02-06,04J/02H,2.7603394,7.467192,0.910609679858854
1980-02-07,04J/02H,0.018695265,6.496363,1.1918373018548334
1980-02-08,04J/02H,1.1019202000000001,7.3849087,1.0559583406417723
1980-02-09,04J/02H,23.346215,7.31073,0.8055217804709267
1980-02-10,04J/02H,0.018763378,5.296839,1.133343763507806
1980-02-11,04J/02H,0.00257194,4.451881,1.3192441987636236
1980-02-12,04J/02H,0.00085532653,5.522802,1.367664596435723
1980-02-13,04J/02H,0.001716613,6.9482803,1.531713053007347
1980-02-14,04J/02H,5.2432036,6.5531707,1.2936026546618369
1980-02-15,04J/02H,35.232273,8.682033,0.9109101984159976
1980-02-16,04J/02H,0.09780145,9.802174,1.55322029423957
1980-02-17,04J/02H,0.0012874597000000002,7.55856,1.6444383917559473
1980-02-18,04J/02H,3.049424,5.999396,1.365155557129506
1980-02-19,04J/02H,22.57021,6.53093,0.5997760323699403
1980-02-20,04J/02H,1.9762460000000002,5.0053964,1.0538729003036622
1980-02-21,04J/02H,6.474364,3.4919329,1.2958105828290596
1980-02-22,04J/02H,6.4459985,6.2420106,0.9802336317329516
1980-02-23,04J/02H,0.060192875,7.120972,1.6525600228736652
1980-02-24,04J/02H,0.026429981,8.899391,1.5795503100144483
1980-02-25,04J/02H,0.6150795000000001,6.426634,1.3545922963252566
1980-02-26,04J/02H,0.0004351138,4.189566,1.4385508296569565
1980-02-27,04J/02H,0.44593198,3.4490948,1.4307747737250025
1980-02-28,04J/02H,0.0012934207,5.3843446,1.5680497464974836
1980-02-29,04J/02H,1.7286401,6.044827,1.4818511032927242
1980-03-01,04J/02H,0.44757614,7.2297177,1.838479661705007
1980-03-02,04J/02H,1.4593915,8.403962,1.8241817052916955
