Event date,sim
1980-01-02,11.053814906017035
1980-01-03,9.130523172105983
1980-01-04,7.610249254222864
1980-01-05,6.401505477027716
1980-01-06,5.4341757093386
1980-01-07,4.6544751430014815
1980-01-08,4.021101598066532
1980-01-09,3.5022990599685486
1980-01-10,3.073614364643473
1980-01-11,2.7161834852322695
1980-01-12,2.415422523398353
1980-01-13,2.160029259989212
1980-01-14,1.9412176662043834
1980-01-15,1.7521339886231944
1980-01-16,1.6112220611048746
1980-01-17,1.9775144453154123
1980-01-18,1.7234838367526342
1980-01-19,1.513306334451251
1980-01-20,1.5335234137185658
1980-01-21,1.4132778707487508
1980-01-22,1.2757755311150722
1980-01-23,1.1761178209870913
1980-01-24,1.0669164894799512
1980-01-25,1.2210627698320464
1980-01-26,1.046824818779252
1980-01-27,0.9052742892371448
1980-01-28,0.789216371831545
1980-01-29,0.6932980794664353
1980-01-30,0.6296831743688581
1980-01-31,0.6111177447864967
1980-02-01,0.9278117013615024
1980-02-02,0.7749691545175066
1980-02-03,0.6535330966847867
1980-02-04,0.5561593090110103
1980-02-05,0.4806087487837177
1980-02-06,0.420555735817005
1980-02-07,0.37306581354955404
1980-02-08,0.34421304507285927
1980-02-09,0.30236389020542226
1980-02-10,1.1296721595887782
1980-02-11,0.8962342662015864
1980-02-12,0.7156491083827337
1980-02-13,0.5754545154297724
1980-02-14,0.46647170048080633
1980-02-15,0.38174554859160625
1980-02-16,0.7771537076235722
1980-02-17,0.6615039867404723
1980-02-18,0.5253243297356766
1980-02-19,0.525174471947129
1980-02-20,0.9009883290501886
1980-02-21,0.7956636110513786
1980-02-22,0.7776808312674065
1980-02-23,1.4525633173763428
1980-02-24,1.2278929357268937
1980-02-25,0.9569627208579518
1980-02-26,0.7435812349534717
1980-02-27,0.578795980677516
1980-02-28,0.4844339856370774
1980-02-29,0.552322312751751
1980-03-01,1.744059900595514
1980-03-02,1.459072199528162
1980-03-03,1.8843381466653482
1980-03-04,1.5731760738729212
1980-03-05,1.584580749963729
1980-03-06,1.2168430378624662
1980-03-07,0.9616599281570245
1980-03-08,0.8245174143597873
1980-03-09,0.6355594984429305
1980-03-10,0.4912902383839849
1980-03-11,0.38075185784197846
1980-03-12,0.29599283828444756
1980-03-13,0.23108021880051524
1980-03-14,0.1813299897988317
1980-03-15,0.14316431714384548
1980-03-16,0.11385203005091883
1980-03-17,0.09130610476920532
1980-03-18,0.14875061556347227
1980-03-19,1.6469808350102977
1980-03-20,1.7266405129431805
1980-03-21,1.7779482743584551
1980-03-22,3.5288603643606042
1980-03-23,3.1303659054074724
1980-03-24,2.7195642570545626
1980-03-25,2.4297596505150136
1980-03-26,2.391578576944244
1980-03-27,1.9862963459739553
1980-03-28,2.968401674940261
1980-03-29,2.8001862511230726
1980-03-30,2.4422664308313418
1980-03-31,1.8731930665076175
1980-04-01,1.4329885392943265
