Event date,Group,Q,Q/A
1980-01-01,29L/01H,0.13,0.45723555460550325
1980-01-02,29L/01H,0.13,0.45723555460550325
1980-01-03,29L/01H,0.11,0.3868916231277335
1980-01-04,29L/01H,0.11,0.3868916231277335
1980-01-05,29L/01H,0.11,0.3868916231277335
1980-01-06,29L/01H,0.1,0.35171965738884864
1980-01-07,29L/01H,0.1,0.35171965738884864
1980-01-08,29L/01H,0.1,0.35171965738884864
1980-01-09,29L/01H,0.1,0.35171965738884864
1980-01-10,29L/01H,0.1,0.35171965738884864
1980-01-11,29L/01H,0.09,0.31654769164996377
1980-01-12,29L/01H,0.09,0.31654769164996377
1980-01-13,29L/01H,0.1,0.35171965738884864
1980-01-14,29L/01H,0.09,0.31654769164996377
1980-01-15,29L/01H,0.09,0.31654769164996377
1980-01-16,29L/01H,0.27,0.9496430749498913
1980-01-17,29L/01H,0.35,1.2310188008609702
1980-01-18,29L/01H,0.33,1.1606748693832005
1980-01-19,29L/01H,0.49,1.7234263212053582
1980-01-20,29L/01H,0.42,1.4772225610331642
1980-01-21,29L/01H,0.32,1.1255029036443156
1980-01-22,29L/01H,0.29,1.0199870064276608
1980-01-23,29L/01H,0.29,1.0199870064276608
1980-01-24,29L/01H,0.24,0.8441271777332368
1980-01-25,29L/01H,0.26,0.9144711092110065
1980-01-26,29L/01H,0.27,0.9496430749498913
1980-01-27,29L/01H,0.22,0.773783246255467
1980-01-28,29L/01H,0.2,0.7034393147776973
1980-01-29,29L/01H,0.18,0.6330953832999275
1980-01-30,29L/01H,0.2,0.7034393147776973
1980-01-31,29L/01H,0.2,0.7034393147776973
1980-02-01,29L/01H,0.17,0.5979234175610427
1980-02-02,29L/01H,0.16,0.5627514518221578
1980-02-03,29L/01H,0.14,0.49240752034438817
1980-02-04,29L/01H,0.14,0.49240752034438817
1980-02-05,29L/01H,0.14,0.49240752034438817
1980-02-06,29L/01H,0.14,0.49240752034438817
1980-02-07,29L/01H,0.14,0.49240752034438817
1980-02-08,29L/01H,0.14,0.49240752034438817
1980-02-09,29L/01H,0.14,0.49240752034438817
1980-02-10,29L/01H,0.13,0.45723555460550325
1980-02-11,29L/01H,0.12,0.4220635888666184
1980-02-12,29L/01H,0.12,0.4220635888666184
1980-02-13,29L/01H,0.12,0.4220635888666184
1980-02-14,29L/01H,0.11,0.3868916231277335
1980-02-15,29L/01H,0.1,0.35171965738884864
1980-02-16,29L/01H,0.13,0.45723555460550325
1980-02-17,29L/01H,0.1,0.35171965738884864
1980-02-18,29L/01H,0.1,0.35171965738884864
1980-02-19,29L/01H,0.49,1.7234263212053582
1980-02-20,29L/01H,1.02,3.587540505366256
1980-02-21,29L/01H,1.89,6.647501524649239
1980-02-22,29L/01H,2.55,8.96885126341564
1980-02-23,29L/01H,4.16,14.631537747376104
1980-02-24,29L/01H,3.29,11.57157672809312
1980-02-25,29L/01H,2.28,8.019208188465749
1980-02-26,29L/01H,1.55,5.451654689527154
1980-02-27,29L/01H,1.15,4.044776059971759
1980-02-28,29L/01H,0.9,3.165476916499638
1980-02-29,29L/01H,1.02,3.587540505366256
1980-03-01,29L/01H,4.53,15.932900479714844
1980-03-02,29L/01H,4.19,14.73705364459276
1980-03-03,29L/01H,4.09,14.385333987203909
1980-03-04,29L/01H,3.25,11.430888865137582
1980-03-05,29L/01H,2.41,8.476443743071252
1980-03-06,29L/01H,1.78,6.260609901521506
1980-03-07,29L/01H,1.41,4.959247169182766
1980-03-08,29L/01H,1.1,3.8689162312773355
1980-03-09,29L/01H,0.89,3.130304950760753
1980-03-10,29L/01H,0.72,2.53238153319971
1980-03-11,29L/01H,0.61,2.1454899100719764
1980-03-12,29L/01H,0.56,1.9696300813775527
1980-03-13,29L/01H,0.48,1.6882543554664735
1980-03-14,29L/01H,0.38,1.336534698077625
1980-03-15,29L/01H,0.37,1.30136273233874
1980-03-16,29L/01H,0.34,1.1958468351220854
1980-03-17,29L/01H,0.36,1.266190766599855
1980-03-18,29L/01H,0.78,2.7434133276330193
1980-03-19,29L/01H,1.68,5.908890244132657
1980-03-20,29L/01H,1.38,4.853731271966111
1980-03-21,29L/01H,12.17,42.80428230422288
1980-03-22,29L/01H,11.96,42.0656710237063
1980-03-23,29L/01H,5.7,20.048020471164374
1980-03-24,29L/01H,3.43,12.063984248437508
1980-03-25,29L/01H,2.43,8.546787674549023
1980-03-26,29L/01H,1.82,6.401297764477046
1980-03-27,29L/01H,1.42,4.9944191349216505
1980-03-28,29L/01H,1.26,4.431667683099493
1980-03-29,29L/01H,1.37,4.818559306227227
1980-03-30,29L/01H,1.69,5.944062209871542
1980-03-31,29L/01H,1.32,4.642699477532802
1980-04-01,29L/01H,1.1,3.8689162312773355
1980-04-02,29L/01H,0.93,3.2709928137162927
1980-04-03,29L/01H,0.79,2.7785852933719046
1980-04-04,29L/01H,0.7,2.4620376017219403
1980-04-05,29L/01H,0.61,2.1454899100719764
1980-04-06,29L/01H,0.57,2.004802047116437
1980-04-07,29L/01H,0.52,1.828942218422013
1980-04-08,29L/01H,0.48,1.6882543554664735
1980-04-09,29L/01H,0.45,1.582738458249819
1980-04-10,29L/01H,0.43,1.512394526772049
1980-04-11,29L/01H,0.39,1.3717066638165096
1980-04-12,29L/01H,9.48,33.34302352046285
1980-04-13,29L/01H,22.84,80.33276974761303
1980-04-14,29L/01H,31.83,111.95236694687051
1980-04-15,29L/01H,12.72,44.73874041986155
1980-04-16,29L/01H,6.5,22.861777730275165
1980-04-17,29L/01H,3.49,12.275016042870817
1980-04-18,29L/01H,2.69,9.461258783760028
1980-04-19,29L/01H,2.08,7.315768873688052
1980-04-20,29L/01H,1.67,5.873718278393771
1980-04-21,29L/01H,1.37,4.818559306227227
1980-04-22,29L/01H,1.18,4.150291957188414
1980-04-23,29L/01H,0.98,3.4468526424107164
1980-04-24,29L/01H,0.85,2.9896170878052133
1980-04-25,29L/01H,0.74,2.60272546467748
1980-04-26,29L/01H,0.66,2.321349738766401
1980-04-27,29L/01H,0.65,2.286177773027516
1980-04-28,29L/01H,0.98,3.4468526424107164
1980-04-29,29L/01H,0.9,3.165476916499638
1980-04-30,29L/01H,0.71,2.4972095674608252
1980-05-01,29L/01H,0.62,2.180661875810862
1980-05-02,29L/01H,0.63,2.2158338415497467
1980-05-03,29L/01H,0.73,2.567553498938595
1980-05-04,29L/01H,1.18,4.150291957188414
1980-05-05,29L/01H,1.52,5.3461387923105
1980-05-06,29L/01H,2.14,7.5268006681213615
1980-05-07,29L/01H,5.09,17.902530561092394
1980-05-08,29L/01H,2.54,8.933679297676754
1980-05-09,29L/01H,1.63,5.7330304154382326
1980-05-10,29L/01H,1.2,4.220635888666184
1980-05-11,29L/01H,0.97,3.4116806766718315
1980-05-12,29L/01H,0.79,2.7785852933719046
1980-05-13,29L/01H,0.71,2.4972095674608252
1980-05-14,29L/01H,0.63,2.2158338415497467
1980-05-15,29L/01H,0.51,1.793770252683128
1980-05-16,29L/01H,0.4,1.4068786295553946
1980-05-17,29L/01H,0.29,1.0199870064276608
1980-05-18,29L/01H,0.23,0.8089552119943518
1980-05-19,29L/01H,0.24,0.8441271777332368
1980-05-20,29L/01H,0.23,0.8089552119943518
1980-05-21,29L/01H,0.21,0.7386112805165821
1980-05-22,29L/01H,0.19,0.6682673490388125
1980-05-23,29L/01H,0.18,0.6330953832999275
1980-05-24,29L/01H,0.18,0.6330953832999275
1980-05-25,29L/01H,0.18,0.6330953832999275
1980-05-26,29L/01H,0.17,0.5979234175610427
1980-05-27,29L/01H,0.21,0.7386112805165821
1980-05-28,29L/01H,0.26,0.9144711092110065
1980-05-29,29L/01H,0.26,0.9144711092110065
1980-05-30,29L/01H,0.26,0.9144711092110065
1980-05-31,29L/01H,0.22,0.773783246255467
1980-06-01,29L/01H,0.17,0.5979234175610427
1980-06-02,29L/01H,0.14,0.49240752034438817
1980-06-03,29L/01H,0.1,0.35171965738884864
1980-06-04,29L/01H,0.09,0.31654769164996377
1980-06-05,29L/01H,0.08,0.2813757259110789
1980-06-06,29L/01H,0.07,0.24620376017219409
1980-06-07,29L/01H,0.07,0.24620376017219409
1980-06-08,29L/01H,0.07,0.24620376017219409
1980-06-09,29L/01H,0.07,0.24620376017219409
1980-06-10,29L/01H,0.06,0.2110317944333092
1980-06-11,29L/01H,0.06,0.2110317944333092
1980-06-12,29L/01H,0.06,0.2110317944333092
1980-06-13,29L/01H,0.06,0.2110317944333092
1980-06-14,29L/01H,0.05,0.17585982869442432
1980-06-15,29L/01H,0.03,0.1055158972166546
1980-06-16,29L/01H,0.01,0.03517196573888486
1980-06-17,29L/01H,0.01,0.03517196573888486
1980-06-18,29L/01H,0.01,0.03517196573888486
1980-06-19,29L/01H,0.01,0.03517196573888486
1980-06-20,29L/01H,0.01,0.03517196573888486
1980-06-21,29L/01H,0.01,0.03517196573888486
1980-06-22,29L/01H,0.01,0.03517196573888486
1980-06-23,29L/01H,0.01,0.03517196573888486
1980-06-24,29L/01H,0.01,0.03517196573888486
1980-06-25,29L/01H,0.01,0.03517196573888486
1980-06-26,29L/01H,0.01,0.03517196573888486
1980-06-27,29L/01H,0.01,0.03517196573888486
1980-06-28,29L/01H,0.01,0.03517196573888486
