Event date,Group,Q,Q/A
1980-01-01,03J/01H,3.22,31.223334109068343
1980-01-02,03J/01H,2.8,27.15072531223334
1980-01-03,03J/01H,2.69,26.084089674967032
1980-01-04,03J/01H,2.6,25.21138778993096
1980-01-05,03J/01H,2.99,28.993095958420607
1980-01-06,03J/01H,2.75,26.665890931657746
1980-01-07,03J/01H,2.47,23.950818400434414
1980-01-08,03J/01H,2.31,22.399348382592507
1980-01-09,03J/01H,2.39,23.17508339151346
1980-01-10,03J/01H,2.41,23.3690171437437
1980-01-11,03J/01H,2.25,21.817547125901793
1980-01-12,03J/01H,2.1,20.363043984175007
1980-01-13,03J/01H,2.01,19.490342099138932
1980-01-14,03J/01H,1.93,18.71460709021798
1980-01-15,03J/01H,1.85,17.93887208129703
1980-01-16,03J/01H,1.82,17.647971452951673
1980-01-17,03J/01H,1.81,17.551004576836554
1980-01-18,03J/01H,1.79,17.357070824606318
1980-01-19,03J/01H,2.19,21.23574586921108
1980-01-20,03J/01H,3.14,30.44759910014739
1980-01-21,03J/01H,5.65,54.78628500504228
1980-01-22,03J/01H,11.8,114.42091381584052
1980-01-23,03J/01H,12.5,121.20859514389883
1980-01-24,03J/01H,27.5,266.6589093165774
1980-01-25,03J/01H,10.8,104.72422620432862
1980-01-26,03J/01H,6.87,66.61624389108681
1980-01-27,03J/01H,5.71,55.36808626173299
1980-01-28,03J/01H,5.11,49.55007369482585
1980-01-29,03J/01H,4.61,44.701729889069895
1980-01-30,03J/01H,5.26,51.00457683655263
1980-01-31,03J/01H,13.0,126.0569389496548
1980-02-01,03J/01H,6.6,63.99813823597858
1980-02-02,03J/01H,5.2,50.42277557986192
1980-02-03,03J/01H,4.63,44.89566364130013
1980-02-04,03J/01H,4.26,41.307889225040725
1980-02-05,03J/01H,4.05,39.271584826623226
1980-02-06,03J/01H,3.98,38.5928166938174
1980-02-07,03J/01H,3.87,37.52618105655108
1980-02-08,03J/01H,3.48,33.744472888061445
1980-02-09,03J/01H,7.28,70.59188581180669
1980-02-10,03J/01H,6.76,65.5496082538205
1980-02-11,03J/01H,4.65,45.08959739353037
1980-02-12,03J/01H,4.0,38.786750446047634
1980-02-13,03J/01H,3.62,35.10200915367311
1980-02-14,03J/01H,3.4,32.96873787914049
1980-02-15,03J/01H,6.69,64.87084012101467
1980-02-16,03J/01H,7.38,71.56155457295787
1980-02-17,03J/01H,4.7,45.57443177410597
1980-02-18,03J/01H,4.3,41.695756729501205
1980-02-19,03J/01H,6.14,59.53766193468311
1980-02-20,03J/01H,6.22,60.31339694360406
1980-02-21,03J/01H,4.95,47.99860367698394
1980-02-22,03J/01H,5.91,57.30742378403537
1980-02-23,03J/01H,5.02,48.677371809789776
1980-02-24,03J/01H,4.29,41.59878985338608
1980-02-25,03J/01H,3.88,37.6231479326662
1980-02-26,03J/01H,3.77,36.55651229539989
1980-02-27,03J/01H,3.51,34.03537351640679
1980-02-28,03J/01H,3.32,32.19300287021953
1980-02-29,03J/01H,3.1,30.059731595686916
1980-03-01,03J/01H,3.15,30.544565976262508
1980-03-02,03J/01H,3.04,29.4779303389962
1980-03-03,03J/01H,3.05,29.574897215111317
1980-03-04,03J/01H,3.05,29.574897215111317
1980-03-05,03J/01H,2.79,27.053758436118223
1980-03-06,03J/01H,2.96,28.702195330075245
1980-03-07,03J/01H,3.14,30.44759910014739
1980-03-08,03J/01H,3.04,29.4779303389962
1980-03-09,03J/01H,2.65,25.696222170506555
1980-03-10,03J/01H,2.41,23.3690171437437
1980-03-11,03J/01H,2.32,22.496315258707625
1980-03-12,03J/01H,2.24,21.720580249786675
1980-03-13,03J/01H,2.17,21.04181211698084
1980-03-14,03J/01H,2.1,20.363043984175007
1980-03-15,03J/01H,2.05,19.87820960359941
1980-03-16,03J/01H,2.03,19.684275851369172
1980-03-17,03J/01H,2.06,19.97517647971453
1980-03-18,03J/01H,2.14,20.750911488635484
1980-03-19,03J/01H,2.31,22.399348382592507
1980-03-20,03J/01H,2.67,25.890155922736792
1980-03-21,03J/01H,2.68,25.987122798851914
1980-03-22,03J/01H,2.59,25.114420913815838
1980-03-23,03J/01H,2.56,24.823520285470483
1980-03-24,03J/01H,4.91,47.61073617252347
1980-03-25,03J/01H,6.94,67.29501202389264
1980-03-26,03J/01H,15.8,153.20766426188814
1980-03-27,03J/01H,15.5,150.29865797843456
1980-03-28,03J/01H,13.7,132.84462027771312
1980-03-29,03J/01H,14.3,138.6626328446203
1980-03-30,03J/01H,9.1,88.23985726475836
1980-03-31,03J/01H,6.41,62.155767589791324
1980-04-01,03J/01H,5.37,52.07121247381894
1980-04-02,03J/01H,4.78,46.35016678302692
1980-04-03,03J/01H,4.43,42.956326118997744
1980-04-04,03J/01H,4.11,39.85338608331394
1980-04-05,03J/01H,3.83,37.13831355209061
1980-04-06,03J/01H,3.57,34.61717477309751
1980-04-07,03J/01H,3.4,32.96873787914049
1980-04-08,03J/01H,3.23,31.320300985183458
1980-04-09,03J/01H,3.02,29.283996586765962
1980-04-10,03J/01H,2.83,27.4416259405787
1980-04-11,03J/01H,2.84,27.538592816693818
1980-04-12,03J/01H,3.04,29.4779303389962
1980-04-13,03J/01H,4.54,44.02296175626406
1980-04-14,03J/01H,7.94,76.99169963540454
1980-04-15,03J/01H,7.21,69.91311767900085
1980-04-16,03J/01H,5.35,51.8772787215887
1980-04-17,03J/01H,4.24,41.113955472810495
1980-04-18,03J/01H,3.82,37.04134667597549
1980-04-19,03J/01H,3.57,34.61717477309751
