Event date,Group,Q,Q/A
1981-12-17,07L/02H,0.19,0.8683122108408714
1981-12-18,07L/02H,0.28,1.2796179949233897
1981-12-19,07L/02H,0.31,1.4167199229508955
1981-12-20,07L/02H,0.39,1.7823250643575783
1981-12-21,07L/02H,0.86,3.9302552701218394
1981-12-22,07L/02H,2.33,10.648249743469636
1981-12-23,07L/02H,1.85,8.454618895029538
1981-12-24,07L/02H,1.87,8.546020180381209
1981-12-25,07L/02H,1.62,7.403504113485325
1981-12-26,07L/02H,1.54,7.037898972078643
1981-12-27,07L/02H,2.44,11.150956812903823
1981-12-28,07L/02H,4.5,20.565289204125904
1981-12-29,07L/02H,8.29,37.88583277826749
1981-12-30,07L/02H,16.14,73.76083727879825
1981-12-31,07L/02H,14.89,68.04825694431882
1982-01-01,07L/02H,8.52,38.93694755981171
1982-01-02,07L/02H,4.65,21.250798844263436
1982-01-03,07L/02H,3.45,15.766721723163194
1982-01-04,07L/02H,4.26,19.468473779905857
1982-01-05,07L/02H,3.78,17.274842931465756
1982-01-06,07L/02H,3.04,13.892995373453942
1982-01-07,07L/02H,2.53,11.56226259698634
1982-01-08,07L/02H,2.2,10.054141388683774
1982-01-09,07L/02H,1.99,9.094427892491233
1982-01-10,07L/02H,1.86,8.500319537705375
1982-01-11,07L/02H,2.1,9.597134961925422
1982-01-12,07L/02H,2.18,9.962740103332104
1982-01-13,07L/02H,1.77,8.089013753622856
1982-01-14,07L/02H,1.59,7.266402185457819
1982-01-15,07L/02H,1.5,6.855096401375301
1982-01-16,07L/02H,1.55,7.083599614754478
1982-01-17,07L/02H,1.63,7.449204756161159
1982-01-18,07L/02H,1.45,6.626593187996124
1982-01-19,07L/02H,1.71,7.8148098975678435
1982-01-20,07L/02H,1.68,7.677707969540337
1982-01-21,07L/02H,1.61,7.35780347080949
1982-01-22,07L/02H,1.52,6.946497686726971
1982-01-23,07L/02H,1.45,6.626593187996124
1982-01-24,07L/02H,1.36,6.215287403913607
1982-01-25,07L/02H,1.29,5.895382905182759
1982-01-26,07L/02H,1.25,5.7125803344794175
1982-01-27,07L/02H,1.2,5.48407712110024
1982-01-28,07L/02H,1.15,5.255573907721064
1982-01-29,07L/02H,1.06,4.844268123638546
1982-01-30,07L/02H,1.02,4.661465552935205
1982-01-31,07L/02H,0.98,4.478662982231863
1982-02-01,07L/02H,0.94,4.295860411528522
1982-02-02,07L/02H,0.94,4.295860411528522
1982-02-03,07L/02H,0.97,4.432962339556028
1982-02-04,07L/02H,1.09,4.981370051666052
1982-02-05,07L/02H,0.98,4.478662982231863
1982-02-06,07L/02H,0.9,4.113057840825181
1982-02-07,07L/02H,0.82,3.747452699418498
1982-02-08,07L/02H,0.78,3.5646501287151566
1982-02-09,07L/02H,0.78,3.5646501287151566
1982-02-10,07L/02H,0.78,3.5646501287151566
1982-02-11,07L/02H,0.75,3.4275482006876503
1982-02-12,07L/02H,0.71,3.2447456299843087
1982-02-13,07L/02H,0.75,3.4275482006876503
1982-02-14,07L/02H,0.78,3.5646501287151566
1982-02-15,07L/02H,1.04,4.7528668382868755
1982-02-16,07L/02H,1.26,5.758280977155253
1982-02-17,07L/02H,1.04,4.7528668382868755
1982-02-18,07L/02H,0.98,4.478662982231863
1982-02-19,07L/02H,0.94,4.295860411528522
1982-02-20,07L/02H,0.94,4.295860411528522
1982-02-21,07L/02H,0.98,4.478662982231863
1982-02-22,07L/02H,1.45,6.626593187996124
1982-02-23,07L/02H,1.26,5.758280977155253
1982-02-24,07L/02H,1.15,5.255573907721064
1982-02-25,07L/02H,1.11,5.072771337017723
1982-02-26,07L/02H,1.06,4.844268123638546
1982-02-27,07L/02H,1.02,4.661465552935205
1982-02-28,07L/02H,0.98,4.478662982231863
1982-03-01,07L/02H,0.94,4.295860411528522
1982-03-02,07L/02H,0.9,4.113057840825181
1982-03-03,07L/02H,0.86,3.9302552701218394
1982-03-04,07L/02H,0.82,3.747452699418498
1982-03-05,07L/02H,0.78,3.5646501287151566
1982-03-06,07L/02H,0.75,3.4275482006876503
1982-03-07,07L/02H,0.71,3.2447456299843087
1982-03-08,07L/02H,0.68,3.1076437019568033
1982-03-09,07L/02H,0.65,2.970541773929297
1982-03-10,07L/02H,0.65,2.970541773929297
1982-03-11,07L/02H,0.65,2.970541773929297
1982-03-12,07L/02H,0.65,2.970541773929297
1982-03-13,07L/02H,0.61,2.787739203225956
1982-03-14,07L/02H,0.55,2.5135353471709436
1982-03-15,07L/02H,0.52,2.3764334191434378
1982-03-16,07L/02H,0.52,2.3764334191434378
1982-03-17,07L/02H,0.52,2.3764334191434378
1982-03-18,07L/02H,0.52,2.3764334191434378
1982-03-19,07L/02H,0.52,2.3764334191434378
1982-03-20,07L/02H,0.52,2.3764334191434378
1982-03-21,07L/02H,0.5,2.2850321337917667
1982-03-22,07L/02H,0.44,2.010828277736755
1982-03-23,07L/02H,0.42,1.9194269923850842
1982-03-24,07L/02H,0.42,1.9194269923850842
1982-03-25,07L/02H,0.42,1.9194269923850842
1982-03-26,07L/02H,0.42,1.9194269923850842
1982-03-27,07L/02H,0.42,1.9194269923850842
1982-03-28,07L/02H,0.39,1.7823250643575783
1982-03-29,07L/02H,0.37,1.6909237790059075
1982-03-30,07L/02H,0.37,1.6909237790059075
1982-03-31,07L/02H,0.37,1.6909237790059075
1982-04-01,07L/02H,0.39,1.7823250643575783
1982-04-02,07L/02H,0.42,1.9194269923850842
1982-04-03,07L/02H,0.42,1.9194269923850842
1982-04-04,07L/02H,0.67,3.061943059280968
1982-04-05,07L/02H,0.84,3.8388539847701684
1982-04-06,07L/02H,0.67,3.061943059280968
1982-04-07,07L/02H,0.58,2.6506372751984495
1982-04-08,07L/02H,0.5,2.2850321337917667
1982-04-09,07L/02H,0.47,2.147930205764261
1982-04-10,07L/02H,0.47,2.147930205764261
1982-04-11,07L/02H,0.44,2.010828277736755
1982-04-12,07L/02H,0.42,1.9194269923850842
1982-04-13,07L/02H,0.42,1.9194269923850842
1982-04-14,07L/02H,0.39,1.7823250643575783
1982-04-15,07L/02H,0.37,1.6909237790059075
1982-04-16,07L/02H,0.37,1.6909237790059075
1982-04-17,07L/02H,0.37,1.6909237790059075
1982-04-18,07L/02H,0.37,1.6909237790059075
1982-04-19,07L/02H,0.37,1.6909237790059075
1982-04-20,07L/02H,0.37,1.6909237790059075
1982-04-21,07L/02H,0.37,1.6909237790059075
1982-04-22,07L/02H,0.33,1.5081212083025661
1982-04-23,07L/02H,0.33,1.5081212083025661
1982-04-24,07L/02H,0.33,1.5081212083025661
1982-04-25,07L/02H,0.3,1.37101928027506
1982-04-26,07L/02H,0.27,1.2339173522475542
1982-04-27,07L/02H,0.25,1.1425160668958834
1982-04-28,07L/02H,0.25,1.1425160668958834
1982-04-29,07L/02H,0.23,1.051114781544213
1982-04-30,07L/02H,0.21,0.9597134961925421
1982-05-01,07L/02H,0.21,0.9597134961925421
1982-05-02,07L/02H,0.2,0.9140128535167068
1982-05-03,07L/02H,0.17,0.7769109254892008
1982-05-04,07L/02H,0.15,0.68550964013753
1982-05-05,07L/02H,0.15,0.68550964013753
1982-05-06,07L/02H,0.15,0.68550964013753
1982-05-07,07L/02H,0.15,0.68550964013753
1982-05-08,07L/02H,0.18,0.8226115681650361
1982-05-09,07L/02H,0.2,0.9140128535167068
1982-05-10,07L/02H,0.14,0.6398089974616948
1982-05-11,07L/02H,0.13,0.5941083547858594
1982-05-12,07L/02H,0.13,0.5941083547858594
1982-05-13,07L/02H,0.13,0.5941083547858594
1982-05-14,07L/02H,0.13,0.5941083547858594
1982-05-15,07L/02H,0.15,0.68550964013753
1982-05-16,07L/02H,0.15,0.68550964013753
1982-05-17,07L/02H,0.14,0.6398089974616948
1982-05-18,07L/02H,0.13,0.5941083547858594
1982-05-19,07L/02H,0.13,0.5941083547858594
1982-05-20,07L/02H,0.11,0.5027070694341887
1982-05-21,07L/02H,0.1,0.4570064267583534
1982-05-22,07L/02H,0.09,0.41130578408251806
1982-05-23,07L/02H,0.07,0.3199044987308474
1982-05-24,07L/02H,0.06,0.274203856055012
1982-05-25,07L/02H,0.06,0.274203856055012
1982-05-26,07L/02H,0.06,0.274203856055012
1982-05-27,07L/02H,0.07,0.3199044987308474
1982-05-28,07L/02H,0.08,0.3656051414066827
1982-05-29,07L/02H,0.13,0.5941083547858594
1982-05-30,07L/02H,0.18,0.8226115681650361
1982-05-31,07L/02H,0.32,1.4624205656267308
1982-06-01,07L/02H,0.29,1.3253186375992247
1982-06-02,07L/02H,0.23,1.051114781544213
