Event date,Group,Q,Q/A
1980-01-01,30L/02H,0.0,0.0
1980-01-02,30L/02H,0.0,0.0
1980-01-03,30L/02H,0.0,0.0
1980-01-04,30L/02H,0.0,0.0
1980-01-05,30L/02H,0.0,0.0
1980-01-06,30L/02H,0.0,0.0
1980-01-07,30L/02H,0.0,0.0
1980-01-08,30L/02H,0.0,0.0
1980-01-09,30L/02H,0.0,0.0
1980-01-10,30L/02H,0.0,0.0
1980-01-11,30L/02H,0.0,0.0
1980-01-12,30L/02H,0.0,0.0
1980-01-13,30L/02H,0.0,0.0
1980-01-14,30L/02H,0.0,0.0
1980-01-15,30L/02H,0.0,0.0
1980-01-16,30L/02H,0.0,0.0
1980-01-17,30L/02H,0.0,0.0
1980-01-18,30L/02H,0.0,0.0
1980-01-19,30L/02H,0.0,0.0
1980-01-20,30L/02H,0.0,0.0
1980-01-21,30L/02H,0.0,0.0
1980-01-22,30L/02H,0.0,0.0
1980-01-23,30L/02H,0.0,0.0
1980-01-24,30L/02H,0.0,0.0
1980-01-25,30L/02H,0.0,0.0
1980-01-26,30L/02H,0.0,0.0
1980-01-27,30L/02H,0.0,0.0
1980-01-28,30L/02H,0.0,0.0
1980-01-29,30L/02H,0.0,0.0
1980-01-30,30L/02H,0.0,0.0
1980-01-31,30L/02H,0.0,0.0
1980-02-01,30L/02H,0.0,0.0
1980-02-02,30L/02H,0.0,0.0
1980-02-03,30L/02H,0.0,0.0
1980-02-04,30L/02H,0.0,0.0
1980-02-05,30L/02H,0.0,0.0
1980-02-06,30L/02H,0.0,0.0
1980-02-07,30L/02H,0.0,0.0
1980-02-08,30L/02H,0.0,0.0
1980-02-09,30L/02H,0.0,0.0
1980-02-10,30L/02H,0.0,0.0
1980-02-11,30L/02H,0.0,0.0
1980-02-12,30L/02H,0.0,0.0
1980-02-13,30L/02H,0.0,0.0
1980-02-14,30L/02H,0.0,0.0
1980-02-15,30L/02H,0.0,0.0
1980-02-16,30L/02H,0.0,0.0
1980-02-17,30L/02H,0.0,0.0
1980-02-18,30L/02H,0.0,0.0
1980-02-19,30L/02H,0.0,0.0
1980-02-20,30L/02H,0.0,0.0
1980-02-21,30L/02H,0.0,0.0
1980-02-22,30L/02H,0.0,0.0
1980-02-23,30L/02H,0.94,15.139234646345885
1980-02-24,30L/02H,0.27,4.348503568631266
1980-02-25,30L/02H,0.14,2.2547796281791745
1980-02-26,30L/02H,0.06,0.9663341263625034
1980-02-27,30L/02H,0.03,0.4831670631812517
1980-02-28,30L/02H,0.03,0.4831670631812517
1980-02-29,30L/02H,0.06,0.9663341263625034
1980-03-01,30L/02H,0.06,0.9663341263625034
1980-03-02,30L/02H,0.03,0.4831670631812517
1980-03-03,30L/02H,0.03,0.4831670631812517
1980-03-04,30L/02H,0.11,1.7716125649979229
1980-03-05,30L/02H,0.14,2.2547796281791745
1980-03-06,30L/02H,0.06,0.9663341263625034
1980-03-07,30L/02H,0.03,0.4831670631812517
1980-03-08,30L/02H,0.03,0.4831670631812517
1980-03-09,30L/02H,0.03,0.4831670631812517
1980-03-10,30L/02H,0.02,0.3221113754541678
1980-03-11,30L/02H,0.01,0.1610556877270839
1980-03-12,30L/02H,0.01,0.1610556877270839
1980-03-13,30L/02H,0.01,0.1610556877270839
1980-03-14,30L/02H,0.01,0.1610556877270839
1980-03-15,30L/02H,0.01,0.1610556877270839
1980-03-16,30L/02H,0.01,0.1610556877270839
1980-03-17,30L/02H,0.01,0.1610556877270839
1980-03-18,30L/02H,0.02,0.3221113754541678
1980-03-19,30L/02H,0.03,0.4831670631812517
1980-03-20,30L/02H,0.06,0.9663341263625034
1980-03-21,30L/02H,3.66,58.9463817081127
1980-03-22,30L/02H,3.94,63.45594096447105
1980-03-23,30L/02H,0.5,8.052784386354196
1980-03-24,30L/02H,0.3,4.831670631812517
1980-03-25,30L/02H,0.16,2.5768910036333423
1980-03-26,30L/02H,0.08,1.2884455018166712
1980-03-27,30L/02H,0.07,1.1273898140895873
1980-03-28,30L/02H,0.04,0.6442227509083356
1980-03-29,30L/02H,0.03,0.4831670631812517
1980-03-30,30L/02H,0.03,0.4831670631812517
1980-03-31,30L/02H,0.02,0.3221113754541678
1980-04-01,30L/02H,0.01,0.1610556877270839
1980-04-02,30L/02H,0.01,0.1610556877270839
1980-04-03,30L/02H,0.0,0.0
1980-04-04,30L/02H,0.0,0.0
1980-04-05,30L/02H,0.0,0.0
1980-04-06,30L/02H,0.0,0.0
