Event date,Group,Q,Q/A
1981-10-01,09M/01H,0.0,0.0
1981-10-02,09M/01H,0.0,0.0
1981-10-03,09M/01H,0.0,0.0
1981-10-04,09M/01H,0.0,0.0
1981-10-05,09M/01H,0.0,0.0
1981-10-06,09M/01H,0.0,0.0
1981-10-07,09M/01H,0.0,0.0
1981-10-08,09M/01H,0.0,0.0
1981-10-09,09M/01H,0.0,0.0
1981-10-10,09M/01H,0.0,0.0
1981-10-11,09M/01H,0.0,0.0
1981-10-12,09M/01H,0.0,0.0
1981-10-13,09M/01H,0.0,0.0
1981-10-14,09M/01H,0.0,0.0
1981-10-15,09M/01H,0.0,0.0
1981-10-16,09M/01H,0.0,0.0
1981-10-17,09M/01H,0.0,0.0
1981-10-18,09M/01H,0.0,0.0
1981-10-19,09M/01H,0.0,0.0
1981-10-20,09M/01H,0.0,0.0
1981-10-21,09M/01H,0.0,0.0
1981-10-22,09M/01H,0.0,0.0
1981-10-23,09M/01H,0.0,0.0
1981-10-24,09M/01H,0.0,0.0
1981-10-25,09M/01H,0.0,0.0
1981-10-26,09M/01H,0.0,0.0
1981-10-27,09M/01H,0.0,0.0
1981-10-28,09M/01H,0.0,0.0
1981-10-29,09M/01H,0.0,0.0
1981-10-30,09M/01H,0.0,0.0
1981-10-31,09M/01H,0.0,0.0
1981-11-01,09M/01H,0.0,0.0
1981-11-02,09M/01H,0.0,0.0
1981-11-03,09M/01H,0.0,0.0
1981-11-04,09M/01H,0.0,0.0
1981-11-05,09M/01H,0.0,0.0
1981-11-06,09M/01H,0.0,0.0
1981-11-07,09M/01H,0.0,0.0
1981-11-08,09M/01H,0.0,0.0
1981-11-09,09M/01H,0.0,0.0
1981-11-10,09M/01H,0.0,0.0
1981-11-11,09M/01H,0.0,0.0
1981-11-12,09M/01H,0.0,0.0
1981-11-13,09M/01H,0.0,0.0
1981-11-14,09M/01H,0.0,0.0
1981-11-15,09M/01H,0.0,0.0
1981-11-16,09M/01H,0.0,0.0
1981-11-17,09M/01H,0.0,0.0
1981-11-18,09M/01H,0.0,0.0
1981-11-19,09M/01H,0.0,0.0
1981-11-20,09M/01H,0.0,0.0
1981-11-21,09M/01H,0.0,0.0
1981-11-22,09M/01H,0.0,0.0
1981-11-23,09M/01H,0.0,0.0
1981-11-24,09M/01H,0.0,0.0
1981-11-25,09M/01H,0.0,0.0
1981-11-26,09M/01H,0.0,0.0
1981-11-27,09M/01H,0.0,0.0
1981-11-28,09M/01H,0.0,0.0
1981-11-29,09M/01H,0.0,0.0
1981-11-30,09M/01H,0.0,0.0
1981-12-01,09M/01H,0.0,0.0
1981-12-02,09M/01H,0.0,0.0
1981-12-03,09M/01H,0.0,0.0
1981-12-04,09M/01H,0.0,0.0
1981-12-05,09M/01H,0.0,0.0
1981-12-06,09M/01H,0.0,0.0
1981-12-07,09M/01H,0.0,0.0
1981-12-08,09M/01H,0.0,0.0
1981-12-09,09M/01H,0.0,0.0
1981-12-10,09M/01H,0.0,0.0
1981-12-11,09M/01H,0.0,0.0
1981-12-12,09M/01H,0.0,0.0
1981-12-13,09M/01H,0.0,0.0
1981-12-14,09M/01H,0.0,0.0
1981-12-15,09M/01H,0.01,0.11586086673509613
1981-12-16,09M/01H,0.01,0.11586086673509613
1981-12-17,09M/01H,0.01,0.11586086673509613
1981-12-18,09M/01H,0.02,0.23172173347019226
1981-12-19,09M/01H,0.02,0.23172173347019226
1981-12-20,09M/01H,0.02,0.23172173347019226
1981-12-21,09M/01H,0.14,1.622052134291346
1981-12-22,09M/01H,0.64,7.415095471046152
1981-12-23,09M/01H,0.81,9.38473020554279
1981-12-24,09M/01H,0.89,10.311617139423557
1981-12-25,09M/01H,0.59,6.835791137370672
1981-12-26,09M/01H,1.04,12.049530140449997
1981-12-27,09M/01H,1.79,20.73909514558221
1981-12-28,09M/01H,5.1,59.08904203489903
1981-12-29,09M/01H,5.62,65.11380710512402
1981-12-30,09M/01H,9.27,107.40302346343411
1981-12-31,09M/01H,8.12,94.07902378889806
1982-01-01,09M/01H,4.96,57.46698990060768
1982-01-02,09M/01H,3.32,38.465807756051916
1982-01-03,09M/01H,3.15,36.496173021555286
1982-01-04,09M/01H,3.51,40.66716422401874
1982-01-05,09M/01H,2.63,30.471407951330285
1982-01-06,09M/01H,2.21,25.605251548456245
1982-01-07,09M/01H,1.91,22.12942554640336
1982-01-08,09M/01H,1.71,19.81220821170144
1982-01-09,09M/01H,1.56,18.074295210675
