Event date,Group,Q,Q/A
1980-01-01,28L/02H,0.89,2.1775056120476948
1980-01-02,28L/02H,0.97,2.373236453580072
1980-01-03,28L/02H,0.97,2.373236453580072
1980-01-04,28L/02H,0.97,2.373236453580072
1980-01-05,28L/02H,0.97,2.373236453580072
1980-01-06,28L/02H,0.93,2.2753710328138834
1980-01-07,28L/02H,0.89,2.1775056120476948
1980-01-08,28L/02H,0.89,2.1775056120476948
1980-01-09,28L/02H,0.89,2.1775056120476948
1980-01-10,28L/02H,0.89,2.1775056120476948
1980-01-11,28L/02H,0.89,2.1775056120476948
1980-01-12,28L/02H,0.89,2.1775056120476948
1980-01-13,28L/02H,0.89,2.1775056120476948
1980-01-14,28L/02H,0.89,2.1775056120476948
1980-01-15,28L/02H,0.89,2.1775056120476948
1980-01-16,28L/02H,0.93,2.2753710328138834
1980-01-17,28L/02H,0.97,2.373236453580072
1980-01-18,28L/02H,0.97,2.373236453580072
1980-01-19,28L/02H,0.97,2.373236453580072
1980-01-20,28L/02H,1.0,2.4466355191547136
1980-01-21,28L/02H,1.08,2.6423663606870904
1980-01-22,28L/02H,1.16,2.8380972022194673
1980-01-23,28L/02H,1.2,2.935962622985656
1980-01-24,28L/02H,1.16,2.8380972022194673
1980-01-25,28L/02H,1.08,2.6423663606870904
1980-01-26,28L/02H,1.08,2.6423663606870904
1980-01-27,28L/02H,1.12,2.7402317814532795
1980-01-28,28L/02H,1.12,2.7402317814532795
1980-01-29,28L/02H,1.12,2.7402317814532795
1980-01-30,28L/02H,1.08,2.6423663606870904
1980-01-31,28L/02H,1.08,2.6423663606870904
1980-02-01,28L/02H,1.08,2.6423663606870904
1980-02-02,28L/02H,1.04,2.5445009399209018
1980-02-03,28L/02H,1.04,2.5445009399209018
1980-02-04,28L/02H,1.0,2.4466355191547136
1980-02-05,28L/02H,1.0,2.4466355191547136
1980-02-06,28L/02H,1.04,2.5445009399209018
1980-02-07,28L/02H,1.04,2.5445009399209018
1980-02-08,28L/02H,1.04,2.5445009399209018
1980-02-09,28L/02H,1.04,2.5445009399209018
1980-02-10,28L/02H,1.0,2.4466355191547136
1980-02-11,28L/02H,0.97,2.373236453580072
1980-02-12,28L/02H,0.97,2.373236453580072
1980-02-13,28L/02H,0.97,2.373236453580072
1980-02-14,28L/02H,0.65,1.5903130874505638
1980-02-15,28L/02H,0.33,0.8073897213210555
1980-02-16,28L/02H,0.33,0.8073897213210555
1980-02-17,28L/02H,0.33,0.8073897213210555
1980-02-18,28L/02H,0.31,0.7584570109379611
1980-02-19,28L/02H,0.36,0.8807887868956968
1980-02-20,28L/02H,3.51,8.587690672233045
1980-02-21,28L/02H,4.76,11.645985071176435
1980-02-22,28L/02H,3.26,7.976031792444365
1980-02-23,28L/02H,3.48,8.514291606658402
1980-02-24,28L/02H,3.14,7.6824355301458
1980-02-25,28L/02H,2.64,6.459117770568444
1980-02-26,28L/02H,2.04,4.991136459075616
1980-02-27,28L/02H,1.47,3.5965542131574284
1980-02-28,28L/02H,1.12,2.7402317814532795
1980-02-29,28L/02H,1.01,2.4711018743462607
1980-03-01,28L/02H,3.12,7.633502819762706
1980-03-02,28L/02H,14.15,34.61989259603919
1980-03-03,28L/02H,41.38,101.24177778262204
1980-03-04,28L/02H,39.28,96.10384319239715
1980-03-05,28L/02H,11.23,27.47571688010743
1980-03-06,28L/02H,3.06,7.486704688613423
1980-03-07,28L/02H,2.13,5.211333655799539
1980-03-08,28L/02H,1.53,3.7433523443067114
1980-03-09,28L/02H,1.22,2.9848953333687502
1980-03-10,28L/02H,1.02,2.495568229537808
1980-03-11,28L/02H,0.88,2.1530392568561476
1980-03-12,28L/02H,0.79,1.9328420601322236
1980-03-13,28L/02H,0.71,1.7371112185998465
1980-03-14,28L/02H,0.64,1.5658467322590166
1980-03-15,28L/02H,0.61,1.4924476666843751
1980-03-16,28L/02H,0.61,1.4924476666843751
1980-03-17,28L/02H,0.57,1.3945822459181865
1980-03-18,28L/02H,0.51,1.247784114768904
1980-03-19,28L/02H,0.48,1.1743850491942625
1980-03-20,28L/02H,3.54,8.661089737807686
1980-03-21,28L/02H,6.24,15.267005639525411
1980-03-22,28L/02H,5.26,12.86930283075379
1980-03-23,28L/02H,4.36,10.66733086351455
1980-03-24,28L/02H,3.96,9.688676655852664
1980-03-25,28L/02H,3.6,8.80788786895697
1980-03-26,28L/02H,2.86,6.99737758478248
1980-03-27,28L/02H,2.04,4.991136459075616
1980-03-28,28L/02H,1.47,3.5965542131574284
1980-03-29,28L/02H,1.22,2.9848953333687502
