Event date,Group,Q,Q/A
1980-01-01,03K/01H,1.38,17.83542254632879
1980-01-02,03K/01H,1.34,17.31845377686999
1980-01-03,03K/01H,1.32,17.059969392140584
1980-01-04,03K/01H,1.31,16.930727199775884
1980-01-05,03K/01H,1.32,17.059969392140584
1980-01-06,03K/01H,1.3,16.801485007411184
1980-01-07,03K/01H,1.25,16.155274045587678
1980-01-08,03K/01H,1.27,16.413758430317078
1980-01-09,03K/01H,1.27,16.413758430317078
1980-01-10,03K/01H,1.25,16.155274045587678
1980-01-11,03K/01H,1.21,15.638305276128868
1980-01-12,03K/01H,1.17,15.121336506670062
1980-01-13,03K/01H,1.15,14.86285212194066
1980-01-14,03K/01H,1.14,14.733609929575957
1980-01-15,03K/01H,1.15,14.86285212194066
1980-01-16,03K/01H,1.16,14.992094314305362
1980-01-17,03K/01H,1.18,15.250578699034765
1980-01-18,03K/01H,1.22,15.76754746849357
1980-01-19,03K/01H,1.34,17.31845377686999
1980-01-20,03K/01H,1.6,20.678750778352224
1980-01-21,03K/01H,1.89,24.426774356928565
1980-01-22,03K/01H,3.18,41.09901717197505
1980-01-23,03K/01H,3.41,44.07158759636318
1980-01-24,03K/01H,10.1,130.53461428834842
1980-01-25,03K/01H,3.96,51.179908176421755
1980-01-26,03K/01H,3.0,38.772657709410424
1980-01-27,03K/01H,2.54,32.827516860634155
1980-01-28,03K/01H,2.28,29.467219859151914
1980-01-29,03K/01H,2.22,28.69176670496371
1980-01-30,03K/01H,2.22,28.69176670496371
1980-01-31,03K/01H,3.63,46.91491582838661
1980-02-01,03K/01H,2.5,32.310548091175356
1980-02-02,03K/01H,2.24,28.95025108969312
1980-02-03,03K/01H,2.05,26.494649434763787
1980-02-04,03K/01H,1.93,24.94374312638737
1980-02-05,03K/01H,1.95,25.202227511116774
1980-02-06,03K/01H,1.96,25.331469703481474
1980-02-07,03K/01H,1.89,24.426774356928565
1980-02-08,03K/01H,1.84,23.78056339510506
1980-02-09,03K/01H,3.58,46.2687048665631
1980-02-10,03K/01H,2.73,35.28311851556348
1980-02-11,03K/01H,2.07,26.753133819493186
1980-02-12,03K/01H,1.92,24.814500934022668
