Event date,Group,Q,Q/A
1980-01-01,12G/02H,19.09,37.98582859369243
1980-01-02,12G/02H,21.79,43.35836590133882
1980-01-03,12G/02H,18.96,37.727150871472425
1980-01-04,12G/02H,16.55,32.931663867239905
1980-01-05,12G/02H,14.5,28.85251517069357
1980-01-06,12G/02H,12.99,25.847873935676517
1980-01-07,12G/02H,11.34,22.564656692114834
1980-01-08,12G/02H,9.97,19.83859146564241
1980-01-09,12G/02H,9.25,18.405914850270037
1980-01-10,12G/02H,8.56,17.032933093871513
1980-01-11,12G/02H,7.91,15.739544482771459
1980-01-12,12G/02H,7.59,15.102799320383738
1980-01-13,12G/02H,7.29,14.505850730645252
1980-01-14,12G/02H,6.85,13.630326132362136
1980-01-15,12G/02H,6.56,13.053275828948264
1980-01-16,12G/02H,6.56,13.053275828948264
1980-01-17,12G/02H,6.82,13.570631273388287
1980-01-18,12G/02H,6.71,13.351750123817506
1980-01-19,12G/02H,6.95,13.829308995608299
1980-01-20,12G/02H,7.59,15.102799320383738
1980-01-21,12G/02H,7.44,14.804325025514496
1980-01-22,12G/02H,8.06,16.0380187776407
1980-01-23,12G/02H,13.06,25.987161939948834
1980-01-24,12G/02H,11.72,23.320791572450254
1980-01-25,12G/02H,10.72,21.330962939988627
1980-01-26,12G/02H,9.95,19.798794892993175
1980-01-27,12G/02H,9.25,18.405914850270037
1980-01-28,12G/02H,8.9,17.70947482890847
1980-01-29,12G/02H,8.4,16.714560512677657
1980-01-30,12G/02H,7.75,15.421171901577598
1980-01-31,12G/02H,9.16,18.226830273348494
1980-02-01,12G/02H,9.43,18.76408400411313
1980-02-02,12G/02H,8.44,16.79415365797612
1980-02-03,12G/02H,7.91,15.739544482771459
1980-02-04,12G/02H,7.91,15.739544482771459
1980-02-05,12G/02H,7.75,15.421171901577598
1980-02-06,12G/02H,7.29,14.505850730645252
1980-02-07,12G/02H,6.99,13.908902140906763
1980-02-08,12G/02H,6.85,13.630326132362136
