Event date,Group,Q,Q/A
1981-10-01,28K/02H,0.0,0.0
1981-10-02,28K/02H,0.0,0.0
1981-10-03,28K/02H,0.0,0.0
1981-10-04,28K/02H,0.0,0.0
1981-10-05,28K/02H,0.0,0.0
1981-10-06,28K/02H,0.0,0.0
1981-10-07,28K/02H,0.0,0.0
1981-10-08,28K/02H,0.0,0.0
1981-10-09,28K/02H,0.0,0.0
1981-10-10,28K/02H,0.0,0.0
1981-10-11,28K/02H,0.0,0.0
1981-10-12,28K/02H,0.0,0.0
1981-10-13,28K/02H,0.0,0.0
1981-10-14,28K/02H,0.0,0.0
1981-10-15,28K/02H,0.0,0.0
1981-10-16,28K/02H,0.0,0.0
1981-10-17,28K/02H,0.0,0.0
1981-10-18,28K/02H,0.0,0.0
1981-10-19,28K/02H,0.0,0.0
1981-10-20,28K/02H,0.0,0.0
1981-10-21,28K/02H,0.0,0.0
1981-10-22,28K/02H,0.0,0.0
1981-10-23,28K/02H,0.0,0.0
1981-10-24,28K/02H,0.0,0.0
1981-10-25,28K/02H,0.0,0.0
1981-10-26,28K/02H,0.0,0.0
1981-10-27,28K/02H,0.0,0.0
1981-10-28,28K/02H,0.0,0.0
1981-10-29,28K/02H,0.0,0.0
1981-10-30,28K/02H,0.0,0.0
1981-10-31,28K/02H,0.0,0.0
1981-11-01,28K/02H,0.0,0.0
1981-11-02,28K/02H,0.0,0.0
1981-11-03,28K/02H,0.0,0.0
1981-11-04,28K/02H,0.0,0.0
1981-11-05,28K/02H,0.0,0.0
1981-11-06,28K/02H,0.0,0.0
1981-11-07,28K/02H,0.0,0.0
1981-11-08,28K/02H,0.0,0.0
1981-11-09,28K/02H,0.0,0.0
1981-11-10,28K/02H,0.0,0.0
1981-11-11,28K/02H,0.0,0.0
1981-11-12,28K/02H,0.0,0.0
1981-11-13,28K/02H,0.0,0.0
1981-11-14,28K/02H,0.0,0.0
1981-11-15,28K/02H,0.0,0.0
1981-11-16,28K/02H,0.0,0.0
1981-11-17,28K/02H,0.0,0.0
1981-11-18,28K/02H,0.0,0.0
1981-11-19,28K/02H,0.0,0.0
1981-11-20,28K/02H,0.0,0.0
1981-11-21,28K/02H,0.0,0.0
1981-11-22,28K/02H,0.0,0.0
1981-11-23,28K/02H,0.0,0.0
1981-11-24,28K/02H,0.0,0.0
1981-11-25,28K/02H,0.0,0.0
1981-11-26,28K/02H,0.0,0.0
1981-11-27,28K/02H,0.0,0.0
1981-11-28,28K/02H,0.0,0.0
1981-11-29,28K/02H,0.0,0.0
1981-11-30,28K/02H,0.0,0.0
1981-12-01,28K/02H,0.0,0.0
1981-12-02,28K/02H,0.0,0.0
1981-12-03,28K/02H,0.01,0.020799439504424987
1981-12-04,28K/02H,0.01,0.020799439504424987
1981-12-05,28K/02H,0.01,0.020799439504424987
1981-12-06,28K/02H,0.01,0.020799439504424987
1981-12-07,28K/02H,0.01,0.020799439504424987
1981-12-08,28K/02H,0.01,0.020799439504424987
1981-12-09,28K/02H,0.01,0.020799439504424987
1981-12-10,28K/02H,0.01,0.020799439504424987
1981-12-11,28K/02H,0.01,0.020799439504424987
1981-12-12,28K/02H,0.01,0.020799439504424987
1981-12-13,28K/02H,0.01,0.020799439504424987
1981-12-14,28K/02H,0.01,0.020799439504424987
1981-12-15,28K/02H,0.01,0.020799439504424987
1981-12-16,28K/02H,0.01,0.020799439504424987
1981-12-17,28K/02H,0.01,0.020799439504424987
1981-12-18,28K/02H,0.01,0.020799439504424987
1981-12-19,28K/02H,0.01,0.020799439504424987
1981-12-20,28K/02H,0.01,0.020799439504424987
1981-12-21,28K/02H,0.01,0.020799439504424987
1981-12-22,28K/02H,0.01,0.020799439504424987
1981-12-23,28K/02H,0.01,0.020799439504424987
1981-12-24,28K/02H,0.01,0.020799439504424987
1981-12-25,28K/02H,0.01,0.020799439504424987
1981-12-26,28K/02H,1.82,3.7854979898053474
1981-12-27,28K/02H,5.81,12.084474352070915
1981-12-28,28K/02H,234.56,487.87165301579245
1981-12-29,28K/02H,33.39,69.44932850527503
1981-12-30,28K/02H,35.21,73.23482649508038
1981-12-31,28K/02H,21.26,44.21960838640752
1982-01-01,28K/02H,9.88,20.549846230371887
1982-01-02,28K/02H,4.65,9.671739369557619
1982-01-03,28K/02H,2.89,6.011038016778821
1982-01-04,28K/02H,2.11,4.388681735433671
1982-01-05,28K/02H,1.71,3.5567041552566723
1982-01-06,28K/02H,1.41,2.9327209701239227
1982-01-07,28K/02H,1.15,2.391935543008873
1982-01-08,28K/02H,0.96,1.9967461924247984
1982-01-09,28K/02H,0.81,1.684754599858424
1982-01-10,28K/02H,0.71,1.476760204814174
1982-01-11,28K/02H,0.89,1.8511501158938237
1982-01-12,28K/02H,90.08,187.36135105586027
1982-01-13,28K/02H,72.02,149.79756331086875
1982-01-14,28K/02H,14.66,30.491978313487028
1982-01-15,28K/02H,6.31,13.124446327292166
1982-01-16,28K/02H,13.67,28.432833802548956
1982-01-17,28K/02H,9.99,20.77864006492056
1982-01-18,28K/02H,5.17,10.753310223787718
1982-01-19,28K/02H,5.2,10.815708542300992
1982-01-20,28K/02H,5.64,11.730883880495691
