Event date,Group,Q,Q/A
1980-01-01,10M/03H,3.97,32.74635554666494
1980-01-02,10M/03H,3.54,29.199521066799463
1980-01-03,10M/03H,3.06,25.240263972996143
1980-01-04,10M/03H,2.8,23.095666380519347
1980-01-05,10M/03H,2.82,23.260635426094485
1980-01-06,10M/03H,2.76,22.76572828936907
1980-01-07,10M/03H,2.56,21.11603783361769
1980-01-08,10M/03H,2.36,19.466347377866306
1980-01-09,10M/03H,2.21,18.22907953605277
1980-01-10,10M/03H,2.1,17.32174978538951
1980-01-11,10M/03H,1.99,16.41442003472625
1980-01-12,10M/03H,1.91,15.754543852425694
1980-01-13,10M/03H,1.82,15.012183147337577
1980-01-14,10M/03H,1.79,14.764729578974869
1980-01-15,10M/03H,1.78,14.6822450561873
1980-01-16,10M/03H,1.96,16.166966466363544
1980-01-17,10M/03H,1.85,15.259636715700283
1980-01-18,10M/03H,1.63,13.444977214373763
1980-01-19,10M/03H,1.73,14.269822442249454
1980-01-20,10M/03H,2.6,21.445975924767968
1980-01-21,10M/03H,3.2,26.395047292022113
1980-01-22,10M/03H,7.34,60.54363972607572
1980-01-23,10M/03H,11.4,94.03235597782877
1980-01-24,10M/03H,6.64,54.76972313094588
1980-01-25,10M/03H,5.81,47.92350773957764
1980-01-26,10M/03H,5.01,41.32474591657211
1980-01-27,10M/03H,4.35,35.880767412592554
1980-01-28,10M/03H,3.87,31.921510318789238
1980-01-29,10M/03H,3.68,30.35430438582543
1980-01-30,10M/03H,3.66,30.18933534025029
1980-01-31,10M/03H,4.13,34.06610791126603
1980-02-01,10M/03H,3.73,30.766726999763275
1980-02-02,10M/03H,3.21,26.47753181480968
1980-02-03,10M/03H,2.95,24.332934222332884
1980-02-04,10M/03H,2.81,23.178150903306918
1980-02-05,10M/03H,2.73,22.518274721006364
1980-02-06,10M/03H,2.63,21.693429493130672
1980-02-07,10M/03H,2.48,20.456161651317135
1980-02-08,10M/03H,2.38,19.631316423441444
1980-02-09,10M/03H,2.7,22.27082115264366
1980-02-10,10M/03H,2.73,22.518274721006364
1980-02-11,10M/03H,2.44,20.12622356016686
1980-02-12,10M/03H,2.27,18.723986672778185
1980-02-13,10M/03H,2.16,17.816656922114927
1980-02-14,10M/03H,2.02,16.661873603088956
1980-02-15,10M/03H,2.8,23.095666380519347
1980-02-16,10M/03H,5.51,45.44897205595057
1980-02-17,10M/03H,3.53,29.11703654401189
1980-02-18,10M/03H,3.5,28.869582975649184
1980-02-19,10M/03H,4.74,39.09766380130775
1980-02-20,10M/03H,5.52,45.53145657873814
1980-02-21,10M/03H,5.22,43.05692089511107
1980-02-22,10M/03H,8.08,66.64749441235583
1980-02-23,10M/03H,8.71,71.84401934797269
1980-02-24,10M/03H,7.28,60.04873258935031
1980-02-25,10M/03H,6.51,53.69742433470748
1980-02-26,10M/03H,5.94,48.995806535816044
1980-02-27,10M/03H,5.35,44.12921969134946
1980-02-28,10M/03H,4.99,41.15977687099698
1980-02-29,10M/03H,4.69,38.685241187369904
1980-03-01,10M/03H,4.88,40.25244712033372
1980-03-02,10M/03H,4.3,35.46834479865471
1980-03-03,10M/03H,3.97,32.74635554666494
1980-03-04,10M/03H,3.65,30.10685081746272
1980-03-05,10M/03H,3.45,28.457160361711342
1980-03-06,10M/03H,3.31,27.30237704268537
1980-03-07,10M/03H,3.16,26.065109200871834
1980-03-08,10M/03H,3.0,24.74535683627073
1980-03-09,10M/03H,2.83,23.343119948882055
1980-03-10,10M/03H,2.67,22.023367584280948
1980-03-11,10M/03H,2.53,20.86858426525498
1980-03-12,10M/03H,2.39,19.713800946229014
1980-03-13,10M/03H,2.23,18.39404858162791
1980-03-14,10M/03H,2.08,17.156780739814373
1980-03-15,10M/03H,1.97,16.24945098915111
1980-03-16,10M/03H,1.87,15.424605761275423
1980-03-17,10M/03H,1.77,14.599760533399731
1980-03-18,10M/03H,1.67,13.774915305524038
1980-03-19,10M/03H,1.62,13.362492691586194
1980-03-20,10M/03H,1.74,14.352306965037023
1980-03-21,10M/03H,1.88,15.50709028406299
1980-03-22,10M/03H,1.89,15.589574806850559
1980-03-23,10M/03H,1.83,15.094667670125146
1980-03-24,10M/03H,1.96,16.166966466363544
1980-03-25,10M/03H,2.5,20.621130696892273
1980-03-26,10M/03H,3.6,29.694428203524875
1980-03-27,10M/03H,3.21,26.47753181480968
1980-03-28,10M/03H,3.08,25.405233018571284
1980-03-29,10M/03H,3.7,30.519273431400567
1980-03-30,10M/03H,3.55,29.28200558958703
1980-03-31,10M/03H,2.92,24.085480653970176
1980-04-01,10M/03H,2.8,23.095666380519347
1980-04-02,10M/03H,2.65,21.85839853870581
1980-04-03,10M/03H,2.47,20.373677128529568
1980-04-04,10M/03H,2.35,19.38386285507874
1980-04-05,10M/03H,2.24,18.47653310441548
1980-04-06,10M/03H,2.11,17.404234308177077
1980-04-07,10M/03H,1.98,16.33193551193868
1980-04-08,10M/03H,1.85,15.259636715700283
1980-04-09,10M/03H,1.74,14.352306965037023
1980-04-10,10M/03H,1.64,13.527461737161332
1980-04-11,10M/03H,1.55,12.78510103207321
1980-04-12,10M/03H,1.57,12.950070077648348
1980-04-13,10M/03H,2.66,21.94088306149338
1980-04-14,10M/03H,6.4,52.790094584044226
1980-04-15,10M/03H,4.01,33.076293637815205
1980-04-16,10M/03H,3.23,26.642500860384818
1980-04-17,10M/03H,2.83,23.343119948882055
1980-04-18,10M/03H,2.62,21.610944970343105
1980-04-19,10M/03H,2.46,20.291192605741998
1980-04-20,10M/03H,2.37,19.548831900653877
1980-04-21,10M/03H,2.28,18.806471195565752
1980-04-22,10M/03H,2.2,18.146595013265202
1980-04-23,10M/03H,2.07,17.074296217026802
1980-04-24,10M/03H,1.89,15.589574806850559
1980-04-25,10M/03H,1.76,14.51727601061216
1980-04-26,10M/03H,1.7,14.022368873886746
1980-04-27,10M/03H,1.67,13.774915305524038
1980-04-28,10M/03H,1.91,15.754543852425694
1980-04-29,10M/03H,2.15,17.734172399327356
1980-04-30,10M/03H,1.87,15.424605761275423
1980-05-01,10M/03H,1.92,15.837028375213267
1980-05-02,10M/03H,1.91,15.754543852425694
1980-05-03,10M/03H,1.88,15.50709028406299
1980-05-04,10M/03H,1.84,15.177152192912715
1980-05-05,10M/03H,5.47,45.11903396480029
1980-05-06,10M/03H,4.73,39.015179278520186
1980-05-07,10M/03H,4.16,34.313561479628746
1980-05-08,10M/03H,4.5,37.118035254406095
1980-05-09,10M/03H,3.71,30.601757954188134
1980-05-10,10M/03H,3.41,28.127222270561063
1980-05-11,10M/03H,3.74,30.849211522550846
1980-05-12,10M/03H,5.4,44.54164230528732
1980-05-13,10M/03H,4.74,39.09766380130775
1980-05-14,10M/03H,4.02,33.15877816060277
1980-05-15,10M/03H,3.73,30.766726999763275
1980-05-16,10M/03H,3.51,28.95206749843675
1980-05-17,10M/03H,3.21,26.47753181480968
1980-05-18,10M/03H,3.01,24.827841359058297
1980-05-19,10M/03H,3.03,24.992810404633435
1980-05-20,10M/03H,2.81,23.178150903306918
1980-05-21,10M/03H,2.54,20.95106878804255
1980-05-22,10M/03H,2.38,19.631316423441444
1980-05-23,10M/03H,2.26,18.641502149990615
1980-05-24,10M/03H,2.13,17.56920335375222
1980-05-25,10M/03H,1.99,16.41442003472625
1980-05-26,10M/03H,2.01,16.579389080301386
1980-05-27,10M/03H,2.04,16.826842648664098
1980-05-28,10M/03H,1.81,14.929698624550007
1980-05-29,10M/03H,1.69,13.939884351099177
1980-05-30,10M/03H,1.69,13.939884351099177
1980-05-31,10M/03H,1.61,13.280008168798625
1980-06-01,10M/03H,1.59,13.115039123223488
1980-06-02,10M/03H,1.52,12.537647463710503
1980-06-03,10M/03H,1.45,11.96025580419752
1980-06-04,10M/03H,1.36,11.217895099109398
1980-06-05,10M/03H,1.26,10.393049871233707
1980-06-06,10M/03H,1.15,9.485720120570445
1980-06-07,10M/03H,1.09,8.990812983845032
1980-06-08,10M/03H,1.04,8.578390369907186
1980-06-09,10M/03H,0.99,8.16596775596934
1980-06-10,10M/03H,0.97,8.000998710394203
1980-06-11,10M/03H,0.97,8.000998710394203
1980-06-12,10M/03H,0.96,7.918514187606633
1980-06-13,10M/03H,0.94,7.753545142031495
1980-06-14,10M/03H,0.91,7.5060915736687885
1980-06-15,10M/03H,0.88,7.25863800530608
1980-06-16,10M/03H,0.85,7.011184436943373
1980-06-17,10M/03H,0.82,6.763730868580666
1980-06-18,10M/03H,0.79,6.516277300217959
1980-06-19,10M/03H,0.76,6.268823731855251
1980-06-20,10M/03H,0.72,5.938885640704975
1980-06-21,10M/03H,0.69,5.691432072342267
1980-06-22,10M/03H,0.64,5.279009458404422
1980-06-23,10M/03H,0.59,4.8665868444665765
1980-06-24,10M/03H,0.55,4.5366487533163005
1980-06-25,10M/03H,0.52,4.289195184953593
1980-06-26,10M/03H,0.54,4.454164230528732
1980-06-27,10M/03H,0.57,4.701617798891438
1980-06-28,10M/03H,0.56,4.61913327610387
1980-06-29,10M/03H,0.52,4.289195184953593
1980-06-30,10M/03H,0.47,3.8767725710157475
1980-07-01,10M/03H,0.41,3.381865434290333
1980-07-02,10M/03H,0.41,3.381865434290333
1980-07-03,10M/03H,0.4,3.299380911502764
1980-07-04,10M/03H,0.39,3.216896388715195
1980-07-05,10M/03H,0.39,3.216896388715195
1980-07-06,10M/03H,0.38,3.1344118659276257
1980-07-07,10M/03H,0.37,3.0519273431400564
1980-07-08,10M/03H,0.36,2.9694428203524876
1980-07-09,10M/03H,0.36,2.9694428203524876
1980-07-10,10M/03H,0.35,2.8869582975649184
1980-07-11,10M/03H,0.34,2.8044737747773496
1980-07-12,10M/03H,0.34,2.8044737747773496
1980-07-13,10M/03H,0.33,2.7219892519897804
1980-07-14,10M/03H,0.31,2.557020206414642
1980-07-15,10M/03H,0.3,2.4745356836270727
1980-07-16,10M/03H,0.29,2.392051160839504
