Event date,Group,Q,Q/A
1980-01-01,20I/04H,0.78,1.2651498957376413
1980-01-02,20I/04H,0.77,1.2489300252794664
1980-01-03,20I/04H,0.72,1.167830672988592
1980-01-04,20I/04H,0.64,1.0380717093231928
1980-01-05,20I/04H,0.58,0.9407524865741435
1980-01-06,20I/04H,0.56,0.9083127456577939
1980-01-07,20I/04H,0.55,0.8920928751996189
1980-01-08,20I/04H,0.53,0.8596531342832692
1980-01-09,20I/04H,0.52,0.8434332638250942
1980-01-10,20I/04H,0.51,0.8272133933669192
1980-01-11,20I/04H,0.47,0.7623339115342197
1980-01-12,20I/04H,0.42,0.6812345592433453
1980-01-13,20I/04H,0.38,0.6163550774106458
1980-01-14,20I/04H,0.37,0.6001352069524708
1980-01-15,20I/04H,0.38,0.6163550774106458
1980-01-16,20I/04H,1.45,2.351881216435359
1980-01-17,20I/04H,2.25,3.64947085308935
1980-01-18,20I/04H,1.51,2.4492004391844078
1980-01-19,20I/04H,1.1,1.7841857503992378
1980-01-20,20I/04H,1.07,1.7355261390247132
1980-01-21,20I/04H,1.07,1.7355261390247132
1980-01-22,20I/04H,1.01,1.6382069162756638
1980-01-23,20I/04H,1.07,1.7355261390247132
1980-01-24,20I/04H,1.01,1.6382069162756638
1980-01-25,20I/04H,1.18,1.9139447140646368
1980-01-26,20I/04H,1.23,1.995044066355511
1980-01-27,20I/04H,1.07,1.7355261390247132
1980-01-28,20I/04H,0.83,1.3462492480285155
1980-01-29,20I/04H,0.67,1.0867313206977176
1980-01-30,20I/04H,0.62,1.005631968406843
1980-01-31,20I/04H,0.69,1.119171061614067
1980-02-01,20I/04H,0.92,1.4922280821520897
1980-02-02,20I/04H,0.91,1.4760082116939148
1980-02-03,20I/04H,0.69,1.119171061614067
1980-02-04,20I/04H,0.61,0.9894120979486681
1980-02-05,20I/04H,0.57,0.9245326161159685
1980-02-06,20I/04H,0.55,0.8920928751996189
1980-02-07,20I/04H,0.54,0.875873004741444
1980-02-08,20I/04H,0.53,0.8596531342832692
1980-02-09,20I/04H,0.52,0.8434332638250942
1980-02-10,20I/04H,0.52,0.8434332638250942
1980-02-11,20I/04H,0.51,0.8272133933669192
1980-02-12,20I/04H,0.47,0.7623339115342197
1980-02-13,20I/04H,0.44,0.713674300159695
1980-02-14,20I/04H,0.42,0.6812345592433453
1980-02-15,20I/04H,0.43,0.6974544297015202
1980-02-16,20I/04H,0.48,0.7785537819923947
1980-02-17,20I/04H,0.78,1.2651498957376413
1980-02-18,20I/04H,0.79,1.2813697661958163
1980-02-19,20I/04H,1.0,1.6219870458174888
1980-02-20,20I/04H,2.23,3.617031112173
1980-02-21,20I/04H,1.74,2.822257459722431
1980-02-22,20I/04H,1.56,2.5302997914752825
1980-02-23,20I/04H,2.14,3.4710522780494264
1980-02-24,20I/04H,1.7,2.757377977889731
1980-02-25,20I/04H,1.37,2.22212225276996
1980-02-26,20I/04H,1.13,1.8328453617737623
1980-02-27,20I/04H,1.02,1.6544267867338385
1980-02-28,20I/04H,0.85,1.3786889889448655
1980-02-29,20I/04H,3.4,5.514755955779462
