Event date,Group,Q,Q/A
1980-01-01,05G/01H,2.33,35.756174362700584
1980-01-02,05G/01H,2.3,35.29579443528384
1980-01-03,05G/01H,2.37,36.37001426592291
1980-01-04,05G/01H,2.31,35.44925441108942
1980-01-05,05G/01H,2.36,36.21655429011732
1980-01-06,05G/01H,2.35,36.06309431431175
1980-01-07,05G/01H,2.82,43.2757131771741
1980-01-08,05G/01H,2.54,38.978833854617804
1980-01-09,05G/01H,2.4,36.83039419333965
1980-01-10,05G/01H,2.29,35.142334459478256
1980-01-11,05G/01H,2.07,31.76621499175545
1980-01-12,05G/01H,2.03,31.15237508853312
1980-01-13,05G/01H,1.91,29.310855378866144
1980-01-14,05G/01H,2.09,32.07313494336662
1980-01-15,05G/01H,1.54,23.632836274059613
1980-01-16,05G/01H,2.4,36.83039419333965
1980-01-17,05G/01H,2.43,37.2907741207564
1980-01-18,05G/01H,1.95,29.924695282088468
1980-01-19,05G/01H,1.59,24.400136153087523
1980-01-20,05G/01H,2.15,32.9938947982001
1980-01-21,05G/01H,2.58,39.59267375784013
1980-01-22,05G/01H,2.75,42.201493346535024
1980-01-23,05G/01H,3.18,48.800272306175046
1980-01-24,05G/01H,4.95,75.96268802376305
1980-01-25,05G/01H,3.48,53.4040715803425
1980-01-26,05G/01H,2.97,45.577612814257826
1980-01-27,05G/01H,2.73,41.89457339492386
1980-01-28,05G/01H,2.56,39.28575380622897
1980-01-29,05G/01H,2.34,35.909634338506166
1980-01-30,05G/01H,2.5,38.364993951395476
1980-01-31,05G/01H,2.79,42.81533324975735
1980-02-01,05G/01H,2.71,41.587653443312696
1980-02-02,05G/01H,2.52,38.67191390300664
1980-02-03,05G/01H,2.51,38.51845392720105
1980-02-04,05G/01H,2.42,37.13731414495082
1980-02-05,05G/01H,2.37,36.37001426592291
1980-02-06,05G/01H,2.0,30.69199516111638
1980-02-07,05G/01H,2.5,38.364993951395476
1980-02-08,05G/01H,3.44,52.790231677120175
1980-02-09,05G/01H,2.82,43.2757131771741
1980-02-10,05G/01H,2.55,39.13229383042338
1980-02-11,05G/01H,2.5,38.364993951395476
1980-02-12,05G/01H,2.47,37.90461402397873
1980-02-13,05G/01H,2.12,32.533514870783364
1980-02-14,05G/01H,2.2,33.76119467722802
1980-02-15,05G/01H,3.06,46.95875259650806
1980-02-16,05G/01H,3.29,50.48833204003644
1980-02-17,05G/01H,2.89,44.34993300781317
1980-02-18,05G/01H,3.04,46.6518326448969
1980-02-19,05G/01H,3.7,56.78019104806531
1980-02-20,05G/01H,3.16,48.49335235456388
1980-02-21,05G/01H,2.9,44.50339298361875
1980-02-22,05G/01H,2.86,43.889553080396425
1980-02-23,05G/01H,3.13,48.03297242714713
1980-02-24,05G/01H,2.97,45.577612814257826
1980-02-25,05G/01H,2.74,42.04803337072945
1980-02-26,05G/01H,2.66,40.82035356428479
1980-02-27,05G/01H,2.61,40.05305368525688
1980-02-28,05G/01H,2.49,38.2115339755899
1980-02-29,05G/01H,2.4,36.83039419333965
1980-03-01,05G/01H,2.46,37.75115404817315
1980-03-02,05G/01H,2.33,35.756174362700584
1980-03-03,05G/01H,2.44,37.44423409656198
1980-03-04,05G/01H,2.3,35.29579443528384
1980-03-05,05G/01H,2.25,34.52849455625593
1980-03-06,05G/01H,2.34,35.909634338506166
1980-03-07,05G/01H,2.49,38.2115339755899
1980-03-08,05G/01H,2.03,31.15237508853312
1980-03-09,05G/01H,2.08,31.919674967561033
1980-03-10,05G/01H,1.72,26.395115838560088
1980-03-11,05G/01H,1.88,28.850475451449395
1980-03-12,05G/01H,2.18,33.454274725616855
1980-03-13,05G/01H,2.02,30.998915112727545
1980-03-14,05G/01H,2.16,33.14735477400569
1980-03-15,05G/01H,2.0,30.69199516111638
1980-03-16,05G/01H,1.87,28.69701547564382
1980-03-17,05G/01H,1.7,26.08819588694892
1980-03-18,05G/01H,2.27,34.83541450786709
1980-03-19,05G/01H,1.99,30.538535185310796
1980-03-20,05G/01H,1.87,28.69701547564382
1980-03-21,05G/01H,1.87,28.69701547564382
1980-03-22,05G/01H,1.94,29.77123530628289
1980-03-23,05G/01H,2.18,33.454274725616855
1980-03-24,05G/01H,2.02,30.998915112727545
1980-03-25,05G/01H,2.58,39.59267375784013
1980-03-26,05G/01H,3.59,55.092131314203904
1980-03-27,05G/01H,3.36,51.56255187067551
1980-03-28,05G/01H,3.65,56.01289116903739
1980-03-29,05G/01H,4.43,67.98276928187278
1980-03-30,05G/01H,3.86,59.23555066095461
1980-03-31,05G/01H,3.5,53.71099153195367
1980-04-01,05G/01H,3.2,49.10719225778621
1980-04-02,05G/01H,3.04,46.6518326448969
1980-04-03,05G/01H,2.79,42.81533324975735
1980-04-04,05G/01H,2.7,41.434193467507114
1980-04-05,05G/01H,2.63,40.35997363686804
1980-04-06,05G/01H,2.61,40.05305368525688
1980-04-07,05G/01H,2.51,38.51845392720105
1980-04-08,05G/01H,2.33,35.756174362700584
1980-04-09,05G/01H,2.46,37.75115404817315
1980-04-10,05G/01H,2.47,37.90461402397873
1980-04-11,05G/01H,2.4,36.83039419333965
1980-04-12,05G/01H,2.57,39.43921378203455
