Event date,Group,Q,Q/A
1980-01-01,05E/01H,9.83,41.89194035645896
1980-01-02,05E/01H,9.39,40.016817898997935
1980-01-03,05E/01H,8.65,36.86320285690438
1980-01-04,05E/01H,7.59,32.3458623912028
1980-01-05,05E/01H,7.7,32.814643005568065
1980-01-06,05E/01H,7.2,30.683822031180522
1980-01-07,05E/01H,6.92,29.490562285523502
1980-01-08,05E/01H,6.78,28.893932412694994
1980-01-09,05E/01H,6.78,28.893932412694994
1980-01-10,05E/01H,6.64,28.297302539866482
1980-01-11,05E/01H,6.08,25.910783048552442
1980-01-12,05E/01H,5.53,23.566879976726153
1980-01-13,05E/01H,5.26,22.416236650556883
1980-01-14,05E/01H,5.26,22.416236650556883
1980-01-15,05E/01H,5.13,21.86222319721612
1980-01-16,05E/01H,4.86,20.711579871046855
1980-01-17,05E/01H,4.59,19.560936544877585
1980-01-18,05E/01H,4.59,19.560936544877585
1980-01-19,05E/01H,6.23,26.550029340868704
1980-01-20,05E/01H,6.01,25.61246811213819
1980-01-21,05E/01H,6.78,28.893932412694994
1980-01-22,05E/01H,8.21,34.98808039944335
1980-01-23,05E/01H,11.13,47.43207488986656
1980-01-24,05E/01H,18.01,76.75217149743906
1980-01-25,05E/01H,16.52,70.4023249937642
1980-01-26,05E/01H,11.05,47.091143533964555
1980-01-27,05E/01H,9.24,39.37757160668167
1980-01-28,05E/01H,8.65,36.86320285690438
1980-01-29,05E/01H,8.35,35.584710272271856
1980-01-30,05E/01H,8.32,35.456861013808606
1980-01-31,05E/01H,16.12,68.69766821425418
1980-02-01,05E/01H,11.99,51.097086965813126
1980-02-02,05E/01H,9.76,41.59362542004471
1980-02-03,05E/01H,9.24,39.37757160668167
1980-02-04,05E/01H,8.79,37.45983272973288
1980-02-05,05E/01H,8.79,37.45983272973288
1980-02-06,05E/01H,8.72,37.16151779331864
1980-02-07,05E/01H,8.5,36.22395656458812
1980-02-08,05E/01H,8.06,34.34883410712709
1980-02-09,05E/01H,9.85,41.97717319543447
1980-02-10,05E/01H,10.75,45.81265094933203
1980-02-11,05E/01H,9.09,38.73832531436541
1980-02-12,05E/01H,8.21,34.98808039944335
1980-02-13,05E/01H,7.49,31.919698196325292
1980-02-14,05E/01H,7.49,31.919698196325292
1980-02-15,05E/01H,12.47,53.14267510122516
1980-02-16,05E/01H,16.68,71.08418770556821
1980-02-17,05E/01H,11.36,48.41225253808482
1980-02-18,05E/01H,10.28,43.80967923340774
1980-02-19,05E/01H,12.17,51.864182516592635
1980-02-20,05E/01H,13.07,55.699660270490206
1980-02-21,05E/01H,11.04,47.048527114476805
1980-02-22,05E/01H,10.59,45.13078823752802
1980-02-23,05E/01H,9.68,41.2526940641427
1980-02-24,05E/01H,8.51,36.266572984075864
1980-02-25,05E/01H,8.06,34.34883410712709
1980-02-26,05E/01H,8.21,34.98808039944335
1980-02-27,05E/01H,7.92,33.752204234298574
1980-02-28,05E/01H,7.49,31.919698196325292
1980-02-29,05E/01H,7.06,30.08719215835201
1980-03-01,05E/01H,6.78,28.893932412694994
1980-03-02,05E/01H,6.22,26.50741292138095
1980-03-03,05E/01H,6.43,27.402357730623716
1980-03-04,05E/01H,6.78,28.893932412694994
1980-03-05,05E/01H,6.5,27.700672667037974
1980-03-06,05E/01H,6.64,28.297302539866482
1980-03-07,05E/01H,7.2,30.683822031180522
1980-03-08,05E/01H,6.78,28.893932412694994
1980-03-09,05E/01H,6.22,26.50741292138095
1980-03-10,05E/01H,5.8,24.717523302895422
1980-03-11,05E/01H,5.67,24.16350984955466
1980-03-12,05E/01H,5.4,23.012866523385394
1980-03-13,05E/01H,5.13,21.86222319721612
1980-03-14,05E/01H,4.86,20.711579871046855
1980-03-15,05E/01H,5.06,21.563908260801867
1980-03-16,05E/01H,4.6,19.603552964365335
1980-03-17,05E/01H,4.33,18.452909638196065
1980-03-18,05E/01H,4.46,19.006923091536827
1980-03-19,05E/01H,4.86,20.711579871046855
1980-03-20,05E/01H,5.13,21.86222319721612
1980-03-21,05E/01H,4.99,21.265593324387613
1980-03-22,05E/01H,4.86,20.711579871046855
1980-03-23,05E/01H,4.73,20.157566417706096
1980-03-24,05E/01H,4.86,20.711579871046855
1980-03-25,05E/01H,8.4,35.79779236971061
1980-03-26,05E/01H,22.83,97.2932856905349
1980-03-27,05E/01H,19.25,82.03660751392016
1980-03-28,05E/01H,17.46,74.40826842561277
1980-03-29,05E/01H,17.51,74.62135052305153
1980-03-30,05E/01H,15.8,67.33394279064615
1980-03-31,05E/01H,12.75,54.335934846882175
1980-04-01,05E/01H,11.35,48.36963611859708
1980-04-02,05E/01H,10.59,45.13078823752802
1980-04-03,05E/01H,9.68,41.2526940641427
1980-04-04,05E/01H,8.8,37.502449149220645
1980-04-05,05E/01H,8.06,34.34883410712709
1980-04-06,05E/01H,7.49,31.919698196325292
1980-04-07,05E/01H,7.34,31.280451904009034
1980-04-08,05E/01H,7.2,30.683822031180522
1980-04-09,05E/01H,6.78,28.893932412694994
1980-04-10,05E/01H,6.5,27.700672667037974
1980-04-11,05E/01H,6.36,27.104042794209462
1980-04-12,05E/01H,6.36,27.104042794209462
1980-04-13,05E/01H,8.53,36.35180582305137
1980-04-14,05E/01H,12.2,51.992031775055885
1980-04-15,05E/01H,10.75,45.81265094933203
1980-04-16,05E/01H,9.24,39.37757160668167
1980-04-17,05E/01H,8.35,35.584710272271856
1980-04-18,05E/01H,7.78,33.155574361470066
1980-04-19,05E/01H,7.2,30.683822031180522
1980-04-20,05E/01H,6.64,28.297302539866482
1980-04-21,05E/01H,6.36,27.104042794209462
1980-04-22,05E/01H,6.22,26.50741292138095
1980-04-23,05E/01H,5.94,25.314153175723934
1980-04-24,05E/01H,5.67,24.16350984955466
1980-04-25,05E/01H,5.4,23.012866523385394
1980-04-26,05E/01H,5.26,22.416236650556883
1980-04-27,05E/01H,5.13,21.86222319721612
1980-04-28,05E/01H,5.13,21.86222319721612
1980-04-29,05E/01H,5.26,22.416236650556883
1980-04-30,05E/01H,5.26,22.416236650556883
1980-05-01,05E/01H,5.13,21.86222319721612
1980-05-02,05E/01H,5.13,21.86222319721612
1980-05-03,05E/01H,5.81,24.760139722383173
1980-05-04,05E/01H,5.67,24.16350984955466
1980-05-05,05E/01H,6.16,26.251714404454447
1980-05-06,05E/01H,7.54,32.13278029376405
1980-05-07,05E/01H,6.64,28.297302539866482
1980-05-08,05E/01H,6.64,28.297302539866482
1980-05-09,05E/01H,6.22,26.50741292138095
1980-05-10,05E/01H,6.22,26.50741292138095
1980-05-11,05E/01H,6.78,28.893932412694994
1980-05-12,05E/01H,10.67,45.47171959343003
1980-05-13,05E/01H,11.37,48.45486895757257
1980-05-14,05E/01H,9.24,39.37757160668167
1980-05-15,05E/01H,8.35,35.584710272271856
1980-05-16,05E/01H,7.78,33.155574361470066
1980-05-17,05E/01H,7.2,30.683822031180522
1980-05-18,05E/01H,6.92,29.490562285523502
1980-05-19,05E/01H,6.64,28.297302539866482
1980-05-20,05E/01H,6.36,27.104042794209462
1980-05-21,05E/01H,6.08,25.910783048552442
1980-05-22,05E/01H,5.8,24.717523302895422
1980-05-23,05E/01H,5.67,24.16350984955466
1980-05-24,05E/01H,5.33,22.714551586971137
1980-05-25,05E/01H,4.93,21.009894807461105
1980-05-26,05E/01H,4.86,20.711579871046855
1980-05-27,05E/01H,4.99,21.265593324387613
1980-05-28,05E/01H,4.99,21.265593324387613
1980-05-29,05E/01H,4.86,20.711579871046855
1980-05-30,05E/01H,5.13,21.86222319721612
1980-05-31,05E/01H,5.4,23.012866523385394
1980-06-01,05E/01H,5.26,22.416236650556883
1980-06-02,05E/01H,4.99,21.265593324387613
1980-06-03,05E/01H,4.46,19.006923091536827
1980-06-04,05E/01H,4.2,17.898896184855307
1980-06-05,05E/01H,4.07,17.344882731514545
1980-06-06,05E/01H,3.94,16.790869278173787
1980-06-07,05E/01H,3.69,15.725458790980019
1980-06-08,05E/01H,3.44,14.66004830378625
1980-06-09,05E/01H,3.95,16.833485697661537
1980-06-10,05E/01H,4.46,19.006923091536827
1980-06-11,05E/01H,4.86,20.711579871046855
1980-06-12,05E/01H,5.26,22.416236650556883
1980-06-13,05E/01H,4.99,21.265593324387613
1980-06-14,05E/01H,5.68,24.20612626904241
1980-06-15,05E/01H,6.36,27.104042794209462
1980-06-16,05E/01H,6.08,25.910783048552442
1980-06-17,05E/01H,5.94,25.314153175723934
1980-06-18,05E/01H,5.53,23.566879976726153
1980-06-19,05E/01H,5.13,21.86222319721612
1980-06-20,05E/01H,4.86,20.711579871046855
1980-06-21,05E/01H,4.59,19.560936544877585
1980-06-22,05E/01H,4.46,19.006923091536827
1980-06-23,05E/01H,4.46,19.006923091536827
1980-06-24,05E/01H,4.59,19.560936544877585
1980-06-25,05E/01H,4.73,20.157566417706096
1980-06-26,05E/01H,4.73,20.157566417706096
1980-06-27,05E/01H,4.46,19.006923091536827
1980-06-28,05E/01H,3.94,16.790869278173787
1980-06-29,05E/01H,3.69,15.725458790980019
1980-06-30,05E/01H,3.44,14.66004830378625
1980-07-01,05E/01H,2.94,12.529227329398713
1980-07-02,05E/01H,2.7,11.506433261692697
1980-07-03,05E/01H,2.46,10.48363919398668
1980-07-04,05E/01H,2.34,9.97224216013367
1980-07-05,05E/01H,2.34,9.97224216013367
1980-07-06,05E/01H,2.22,9.460845126280661
1980-07-07,05E/01H,1.81,7.713571927282882
1980-07-08,05E/01H,1.01,4.304258368262824
1980-07-09,05E/01H,1.12,4.773038982628082
1980-07-10,05E/01H,0.92,3.9207105928730677
1980-07-11,05E/01H,0.71,3.0257657836303014
1980-07-12,05E/01H,0.81,3.4519299785078092
1980-07-13,05E/01H,0.0,0.0
1980-07-14,05E/01H,0.69,2.9405329446548003
1980-07-15,05E/01H,0.44,1.8751224574610321
1980-07-16,05E/01H,0.84,3.579779236971061
1980-07-17,05E/01H,1.55,6.605545020601363
1980-07-18,05E/01H,1.88,8.011886863697136
1980-07-19,05E/01H,2.22,9.460845126280661
1980-07-20,05E/01H,2.34,9.97224216013367
1980-07-21,05E/01H,1.13,4.815655402115832
1980-07-22,05E/01H,0.0,0.0
1980-07-23,05E/01H,0.0,0.0
1980-07-24,05E/01H,0.0,0.0
1980-07-25,05E/01H,0.0,0.0
1980-07-26,05E/01H,0.0,0.0
1980-07-27,05E/01H,0.0,0.0
1980-07-28,05E/01H,0.0,0.0
1980-07-29,05E/01H,0.0,0.0
1980-07-30,05E/01H,0.0,0.0
1980-07-31,05E/01H,0.0,0.0
1980-08-01,05E/01H,0.0,0.0
1980-08-02,05E/01H,0.0,0.0
1980-08-03,05E/01H,0.0,0.0
1980-08-04,05E/01H,0.0,0.0
1980-08-05,05E/01H,0.0,0.0
1980-08-06,05E/01H,0.0,0.0
1980-08-07,05E/01H,0.0,0.0
1980-08-08,05E/01H,0.0,0.0
1980-08-09,05E/01H,0.0,0.0
1980-08-10,05E/01H,0.0,0.0
1980-08-11,05E/01H,0.0,0.0
1980-08-12,05E/01H,0.0,0.0
1980-08-13,05E/01H,0.0,0.0
1980-08-14,05E/01H,0.0,0.0
1980-08-15,05E/01H,0.0,0.0
1980-08-16,05E/01H,0.0,0.0
1980-08-17,05E/01H,0.0,0.0
1980-08-18,05E/01H,0.0,0.0
1980-08-19,05E/01H,0.0,0.0
1980-08-20,05E/01H,0.0,0.0
1980-08-21,05E/01H,0.0,0.0
1980-08-22,05E/01H,0.0,0.0
1980-08-23,05E/01H,0.0,0.0
1980-08-24,05E/01H,0.0,0.0
1980-08-25,05E/01H,0.0,0.0
1980-08-26,05E/01H,0.0,0.0
1980-08-27,05E/01H,0.0,0.0
1980-08-28,05E/01H,0.0,0.0
1980-08-29,05E/01H,0.0,0.0
1980-08-30,05E/01H,0.0,0.0
1980-08-31,05E/01H,0.0,0.0
1980-09-01,05E/01H,0.0,0.0
1980-09-02,05E/01H,0.0,0.0
1980-09-03,05E/01H,0.0,0.0
1980-09-04,05E/01H,0.0,0.0
1980-09-05,05E/01H,0.0,0.0
1980-09-06,05E/01H,0.0,0.0
1980-09-07,05E/01H,0.0,0.0
1980-09-08,05E/01H,0.0,0.0
1980-09-09,05E/01H,0.0,0.0
1980-09-10,05E/01H,0.0,0.0
1980-09-11,05E/01H,0.0,0.0
1980-09-12,05E/01H,0.0,0.0
1980-09-13,05E/01H,0.0,0.0
1980-09-14,05E/01H,0.0,0.0
1980-09-15,05E/01H,0.0,0.0
1980-09-16,05E/01H,0.0,0.0
1980-09-17,05E/01H,0.0,0.0
1980-09-18,05E/01H,0.0,0.0
1980-09-19,05E/01H,0.0,0.0
1980-09-20,05E/01H,0.0,0.0
1980-09-21,05E/01H,0.0,0.0
1980-09-22,05E/01H,0.0,0.0
1980-09-23,05E/01H,0.0,0.0
1980-09-24,05E/01H,0.0,0.0
1980-09-25,05E/01H,0.0,0.0
1980-09-26,05E/01H,0.0,0.0
1980-09-27,05E/01H,0.0,0.0
1980-09-28,05E/01H,0.0,0.0
1980-09-29,05E/01H,0.0,0.0
1980-09-30,05E/01H,0.0,0.0
1980-10-01,05E/01H,0.6,2.556985169265044
1980-10-02,05E/01H,0.69,2.9405329446548003
1980-10-03,05E/01H,0.59,2.514368749777293
1980-10-04,05E/01H,0.57,2.4291359108017914
1980-10-05,05E/01H,0.49,2.0882045548997854
1980-10-06,05E/01H,0.37,1.576807521046777
1980-10-07,05E/01H,0.41,1.7472731989977797
1980-10-08,05E/01H,0.41,1.7472731989977797
1980-10-09,05E/01H,0.36,1.5341911015590262
1980-10-10,05E/01H,0.16,0.6818627118040117
1980-10-11,05E/01H,0.5,2.1308209743875364
1980-10-12,05E/01H,0.81,3.4519299785078092
1980-10-13,05E/01H,0.85,3.622395656458812
1980-10-14,05E/01H,0.88,3.7502449149220642
1980-10-15,05E/01H,1.61,6.8612435375278675
1980-10-16,05E/01H,1.85,7.884037605233885
1980-10-17,05E/01H,1.53,6.520312181625862
1980-10-18,05E/01H,1.31,5.582750952895345
1980-10-19,05E/01H,1.16,4.943504660579084
1980-10-20,05E/01H,1.56,6.6481614400891145
1980-10-21,05E/01H,1.82,7.7561883467706325
1980-10-22,05E/01H,1.71,7.2874077324053745
1980-10-23,05E/01H,1.74,7.4152569908686266
1980-10-24,05E/01H,1.85,7.884037605233885
1980-10-25,05E/01H,1.71,7.2874077324053745
1980-10-26,05E/01H,1.64,6.989092795991119
1980-10-27,05E/01H,1.64,6.989092795991119
1980-10-28,05E/01H,1.18,5.028737499554586
1980-10-29,05E/01H,1.16,4.943504660579084
1980-10-30,05E/01H,1.07,4.559956885189329
1980-10-31,05E/01H,1.03,4.389491207238325
1980-11-01,05E/01H,1.0,4.261641948775073
1980-11-02,05E/01H,0.99,4.219025529287322
1980-11-03,05E/01H,1.29,5.497518113919844
1980-11-04,05E/01H,1.34,5.710600211358598
1980-11-05,05E/01H,1.16,4.943504660579084
1980-11-06,05E/01H,1.03,4.389491207238325
1980-11-07,05E/01H,6.84,29.149630929621498
1980-11-08,05E/01H,12.1,51.56586758017838
1980-11-09,05E/01H,4.92,20.96727838797336
1980-11-10,05E/01H,3.56,15.171445337639259
1980-11-11,05E/01H,3.92,16.705636439198283
1980-11-12,05E/01H,7.87,33.53912213685982
1980-11-13,05E/01H,5.17,22.032688875167125
1980-11-14,05E/01H,3.86,16.449937922271783
1980-11-15,05E/01H,3.22,13.722487075055735
1980-11-16,05E/01H,2.78,11.847364617594701
1980-11-17,05E/01H,3.32,14.148651269933241
1980-11-18,05E/01H,3.92,16.705636439198283
1980-11-19,05E/01H,3.07,13.083240782739473
1980-11-20,05E/01H,2.59,11.03765264732744
1980-11-21,05E/01H,2.64,11.250734744766193
1980-11-22,05E/01H,2.37,10.100091418596923
1980-11-23,05E/01H,2.29,9.759160062694916
1980-11-24,05E/01H,2.13,9.077297350890905
1980-11-25,05E/01H,1.17,4.986121080066835
1980-11-26,05E/01H,0.9,3.8354777538975653
1980-11-27,05E/01H,0.89,3.7928613344098148
1980-11-28,05E/01H,0.86,3.6650120759465623
1980-11-29,05E/01H,0.8,3.4093135590200583
1980-11-30,05E/01H,0.77,3.281464300556806
1980-12-01,05E/01H,1.07,4.559956885189329
1980-12-02,05E/01H,0.69,2.9405329446548003
1980-12-03,05E/01H,0.6,2.556985169265044
1980-12-04,05E/01H,0.62,2.642218008240545
