Event date,Group,Q,Q/A
1980-01-01,12E/01H,1.05,20.218111777617466
1980-01-02,12E/01H,0.75,14.441508412583904
1980-01-03,12E/01H,0.57,10.975546393563766
1980-01-04,12E/01H,0.51,9.820225720557055
1980-01-05,12E/01H,0.5,9.627672275055936
1980-01-06,12E/01H,0.49,9.435118829554817
1980-01-07,12E/01H,0.45,8.664905047550343
1980-01-08,12E/01H,0.46,8.85745849305146
1980-01-09,12E/01H,0.53,10.205332611559292
1980-01-10,12E/01H,0.49,9.435118829554817
1980-01-11,12E/01H,0.38,7.317030929042511
1980-01-12,12E/01H,0.38,7.317030929042511
1980-01-13,12E/01H,0.38,7.317030929042511
1980-01-14,12E/01H,0.35,6.739370592539155
1980-01-15,12E/01H,0.33,6.354263701536918
1980-01-16,12E/01H,0.55,10.59043950256153
1980-01-17,12E/01H,0.32,6.161710256035799
1980-01-18,12E/01H,0.24,4.621282692026849
1980-01-19,12E/01H,0.47,9.05001193855258
1980-01-20,12E/01H,0.45,8.664905047550343
1980-01-21,12E/01H,0.38,7.317030929042511
1980-01-22,12E/01H,1.25,24.06918068763984
1980-01-23,12E/01H,1.3,25.031947915145434
1980-01-24,12E/01H,0.76,14.634061858085023
1980-01-25,12E/01H,0.59,11.360653284566002
1980-01-26,12E/01H,0.46,8.85745849305146
1980-01-27,12E/01H,0.36,6.931924038040273
1980-01-28,12E/01H,0.33,6.354263701536918
1980-01-29,12E/01H,0.31,5.96915681053468
1980-01-30,12E/01H,0.33,6.354263701536918
1980-01-31,12E/01H,1.66,31.963871953185702
1980-02-01,12E/01H,0.61,11.745760175568241
1980-02-02,12E/01H,0.42,8.087244711046985
1980-02-03,12E/01H,0.34,6.546817147038037
1980-02-04,12E/01H,0.34,6.546817147038037
1980-02-05,12E/01H,0.34,6.546817147038037
1980-02-06,12E/01H,0.35,6.739370592539155
1980-02-07,12E/01H,0.35,6.739370592539155
1980-02-08,12E/01H,0.34,6.546817147038037
1980-02-09,12E/01H,1.53,29.460677161671164
1980-02-10,12E/01H,0.81,15.596829085590617
1980-02-11,12E/01H,0.49,9.435118829554817
1980-02-12,12E/01H,0.33,6.354263701536918
1980-02-13,12E/01H,0.3,5.776603365033561
1980-02-14,12E/01H,0.29,5.5840499195324425
1980-02-15,12E/01H,1.47,28.30535648866445
1980-02-16,12E/01H,1.45,27.920249597662213
1980-02-17,12E/01H,0.69,13.28618773957719
1980-02-18,12E/01H,0.87,16.752149758597326
1980-02-19,12E/01H,1.67,32.15642539868682
1980-02-20,12E/01H,1.11,21.37343245062418
1980-02-21,12E/01H,0.6,11.553206730067123
1980-02-22,12E/01H,0.48,9.242565384053698
1980-02-23,12E/01H,0.41,7.894691265545867
1980-02-24,12E/01H,0.31,5.96915681053468
1980-02-25,12E/01H,0.3,5.776603365033561
1980-02-26,12E/01H,0.28,5.3914964740313245
1980-02-27,12E/01H,0.3,5.776603365033561
1980-02-28,12E/01H,0.33,6.354263701536918
1980-02-29,12E/01H,0.35,6.739370592539155
1980-03-01,12E/01H,0.34,6.546817147038037
1980-03-02,12E/01H,0.28,5.3914964740313245
1980-03-03,12E/01H,0.34,6.546817147038037
1980-03-04,12E/01H,0.3,5.776603365033561
1980-03-05,12E/01H,0.28,5.3914964740313245
1980-03-06,12E/01H,0.27,5.198943028530206
1980-03-07,12E/01H,0.32,6.161710256035799
1980-03-08,12E/01H,0.27,5.198943028530206
1980-03-09,12E/01H,0.25,4.813836137527968
1980-03-10,12E/01H,0.25,4.813836137527968
1980-03-11,12E/01H,0.22,4.236175801024612
1980-03-12,12E/01H,0.22,4.236175801024612
1980-03-13,12E/01H,0.22,4.236175801024612
1980-03-14,12E/01H,0.23,4.42872924652573
1980-03-15,12E/01H,0.25,4.813836137527968
1980-03-16,12E/01H,0.22,4.236175801024612
1980-03-17,12E/01H,0.22,4.236175801024612
1980-03-18,12E/01H,0.21,4.0436223555234925
1980-03-19,12E/01H,0.21,4.0436223555234925
1980-03-20,12E/01H,0.3,5.776603365033561
1980-03-21,12E/01H,0.48,9.242565384053698
1980-03-22,12E/01H,0.48,9.242565384053698
1980-03-23,12E/01H,0.57,10.975546393563766
1980-03-24,12E/01H,0.42,8.087244711046985
1980-03-25,12E/01H,0.49,9.435118829554817
1980-03-26,12E/01H,1.2,23.106413460134245
1980-03-27,12E/01H,1.69,32.541532289689066
1980-03-28,12E/01H,1.15,22.14364623262865
1980-03-29,12E/01H,0.8,15.404275640089498
1980-03-30,12E/01H,0.55,10.59043950256153
1980-03-31,12E/01H,0.41,7.894691265545867
1980-04-01,12E/01H,0.29,5.5840499195324425
1980-04-02,12E/01H,0.28,5.3914964740313245
1980-04-03,12E/01H,0.27,5.198943028530206
1980-04-04,12E/01H,0.24,4.621282692026849
1980-04-05,12E/01H,0.21,4.0436223555234925
1980-04-06,12E/01H,0.2,3.8510689100223745
1980-04-07,12E/01H,0.2,3.8510689100223745
1980-04-08,12E/01H,0.2,3.8510689100223745
1980-04-09,12E/01H,0.14,2.6957482370156622
1980-04-10,12E/01H,0.13,2.5031947915145434
1980-04-11,12E/01H,0.13,2.5031947915145434
1980-04-12,12E/01H,0.16,3.0808551280178995
1980-04-13,12E/01H,1.8,34.65962019020137
1980-04-14,12E/01H,3.91,75.28839719093743
1980-04-15,12E/01H,1.85,35.62238741770697
1980-04-16,12E/01H,0.82,15.789382531091734
1980-04-17,12E/01H,0.54,10.397886057060411
1980-04-18,12E/01H,0.41,7.894691265545867
1980-04-19,12E/01H,0.29,5.5840499195324425
1980-04-20,12E/01H,0.23,4.42872924652573
1980-04-21,12E/01H,0.23,4.42872924652573
1980-04-22,12E/01H,0.19,3.6585154645212556
1980-04-23,12E/01H,0.19,3.6585154645212556
1980-04-24,12E/01H,0.2,3.8510689100223745
1980-04-25,12E/01H,0.19,3.6585154645212556
1980-04-26,12E/01H,0.19,3.6585154645212556
1980-04-27,12E/01H,0.18,3.4659620190201363
1980-04-28,12E/01H,0.17,3.2734085735190184
1980-04-29,12E/01H,0.18,3.4659620190201363
1980-04-30,12E/01H,0.18,3.4659620190201363
1980-05-01,12E/01H,0.15,2.8883016825167807
1980-05-02,12E/01H,0.2,3.8510689100223745
1980-05-03,12E/01H,0.41,7.894691265545867
1980-05-04,12E/01H,0.25,4.813836137527968
1980-05-05,12E/01H,0.67,12.901080848574955
1980-05-06,12E/01H,0.66,12.708527403073836
1980-05-07,12E/01H,0.37,7.124477483541392
1980-05-08,12E/01H,0.27,5.198943028530206
1980-05-09,12E/01H,0.21,4.0436223555234925
1980-05-10,12E/01H,0.17,3.2734085735190184
1980-05-11,12E/01H,0.28,5.3914964740313245
1980-05-12,12E/01H,0.67,12.901080848574955
1980-05-13,12E/01H,0.37,7.124477483541392
1980-05-14,12E/01H,0.23,4.42872924652573
1980-05-15,12E/01H,0.21,4.0436223555234925
1980-05-16,12E/01H,0.19,3.6585154645212556
1980-05-17,12E/01H,0.16,3.0808551280178995
1980-05-18,12E/01H,0.16,3.0808551280178995
1980-05-19,12E/01H,0.16,3.0808551280178995
1980-05-20,12E/01H,0.14,2.6957482370156622
1980-05-21,12E/01H,0.12,2.3106413460134245
1980-05-22,12E/01H,0.11,2.118087900512306
1980-05-23,12E/01H,0.1,1.9255344550111873
1980-05-24,12E/01H,0.1,1.9255344550111873
1980-05-25,12E/01H,0.1,1.9255344550111873
1980-05-26,12E/01H,0.1,1.9255344550111873
1980-05-27,12E/01H,0.1,1.9255344550111873
1980-05-28,12E/01H,0.09,1.7329810095100682
1980-05-29,12E/01H,0.08,1.5404275640089498
1980-05-30,12E/01H,0.13,2.5031947915145434
1980-05-31,12E/01H,0.12,2.3106413460134245
1980-06-01,12E/01H,0.16,3.0808551280178995
1980-06-02,12E/01H,0.13,2.5031947915145434
1980-06-03,12E/01H,0.1,1.9255344550111873
1980-06-04,12E/01H,0.08,1.5404275640089498
1980-06-05,12E/01H,0.07,1.3478741185078311
1980-06-06,12E/01H,0.07,1.3478741185078311
1980-06-07,12E/01H,0.05,0.9627672275055936
1980-06-08,12E/01H,0.05,0.9627672275055936
1980-06-09,12E/01H,0.06,1.1553206730067123
1980-06-10,12E/01H,0.07,1.3478741185078311
1980-06-11,12E/01H,0.09,1.7329810095100682
1980-06-12,12E/01H,0.12,2.3106413460134245
1980-06-13,12E/01H,0.27,5.198943028530206
1980-06-14,12E/01H,0.35,6.739370592539155
1980-06-15,12E/01H,0.18,3.4659620190201363
1980-06-16,12E/01H,0.14,2.6957482370156622
1980-06-17,12E/01H,0.1,1.9255344550111873
1980-06-18,12E/01H,0.08,1.5404275640089498
1980-06-19,12E/01H,0.07,1.3478741185078311
1980-06-20,12E/01H,0.05,0.9627672275055936
1980-06-21,12E/01H,0.03,0.5776603365033561
1980-06-22,12E/01H,0.02,0.38510689100223744
1980-06-23,12E/01H,0.02,0.38510689100223744
1980-06-24,12E/01H,0.02,0.38510689100223744
1980-06-25,12E/01H,0.03,0.5776603365033561
1980-06-26,12E/01H,0.03,0.5776603365033561
1980-06-27,12E/01H,0.02,0.38510689100223744
1980-06-28,12E/01H,0.04,0.7702137820044749
1980-06-29,12E/01H,0.03,0.5776603365033561
1980-06-30,12E/01H,0.08,1.5404275640089498
1980-07-01,12E/01H,0.02,0.38510689100223744
1980-07-02,12E/01H,0.02,0.38510689100223744
1980-07-03,12E/01H,0.02,0.38510689100223744
