Event date,Group,Q,Q/A
1980-01-01,18E/01H,1.89,10.547583950263585
1980-01-02,18E/01H,1.78,9.933703402893746
1980-01-03,18E/01H,1.72,9.598859467964743
1980-01-04,18E/01H,1.64,9.152400888059406
1980-01-05,18E/01H,1.58,8.817556953130403
1980-01-06,18E/01H,1.56,8.70594230815407
1980-01-07,18E/01H,1.49,8.3152910507369
1980-01-08,18E/01H,1.46,8.147869083272399
1980-01-09,18E/01H,1.46,8.147869083272399
1980-01-10,18E/01H,1.45,8.09206176078423
1980-01-11,18E/01H,1.4,7.813025148343394
1980-01-12,18E/01H,1.36,7.589795858390728
1980-01-13,18E/01H,1.33,7.4223738909262265
1980-01-14,18E/01H,1.35,7.5339885359025605
1980-01-15,18E/01H,1.28,7.143337278485391
1980-01-16,18E/01H,1.69,9.431437500500241
1980-01-17,18E/01H,1.5,8.371098373225067
1980-01-18,18E/01H,1.35,7.5339885359025605
1980-01-19,18E/01H,1.44,8.036254438296064
1980-01-20,18E/01H,1.66,9.264015533035739
1980-01-21,18E/01H,1.49,8.3152910507369
1980-01-22,18E/01H,1.51,8.426905695713234
1980-01-23,18E/01H,1.69,9.431437500500241
1980-01-24,18E/01H,1.68,9.375630178012075
1980-01-25,18E/01H,1.69,9.431437500500241
1980-01-26,18E/01H,1.59,8.873364275618572
1980-01-27,18E/01H,1.59,8.873364275618572
1980-01-28,18E/01H,1.4,7.813025148343394
1980-01-29,18E/01H,1.48,8.259483728248732
1980-01-30,18E/01H,1.39,7.7572178258552285
1980-01-31,18E/01H,2.14,11.942767012467764
1980-02-01,18E/01H,1.83,10.212740015334582
1980-02-02,18E/01H,1.6,8.92917159810674
1980-02-03,18E/01H,1.51,8.426905695713234
1980-02-04,18E/01H,1.45,8.09206176078423
1980-02-05,18E/01H,1.35,7.5339885359025605
1980-02-06,18E/01H,1.31,7.310759245949892
1980-02-07,18E/01H,1.31,7.310759245949892
1980-02-08,18E/01H,1.26,7.031722633509056
1980-02-09,18E/01H,1.64,9.152400888059406
1980-02-10,18E/01H,1.45,8.09206176078423
1980-02-11,18E/01H,1.26,7.031722633509056
1980-02-12,18E/01H,1.24,6.920107988532722
1980-02-13,18E/01H,1.17,6.529456731115552
1980-02-14,18E/01H,1.15,6.417842086139217
1980-02-15,18E/01H,1.66,9.264015533035739
1980-02-16,18E/01H,2.25,12.5566475598376
1980-02-17,18E/01H,1.86,10.380161982799084
1980-02-18,18E/01H,1.78,9.933703402893746
1980-02-19,18E/01H,2.02,11.273079142609758
1980-02-20,18E/01H,4.05,22.60196560770768
1980-02-21,18E/01H,3.05,17.02123335889097
1980-02-22,18E/01H,2.53,14.119252589506278
1980-02-23,18E/01H,2.17,12.110188979932262
1980-02-24,18E/01H,1.99,11.105657175145256
1980-02-25,18E/01H,1.84,10.26854733782275
1980-02-26,18E/01H,1.79,9.989510725381912
1980-02-27,18E/01H,1.71,9.543052145476576
1980-02-28,18E/01H,1.66,9.264015533035739
1980-02-29,18E/01H,1.72,9.598859467964743
1980-03-01,18E/01H,1.76,9.822088757917413
1980-03-02,18E/01H,1.63,9.09659356557124
1980-03-03,18E/01H,1.54,8.594327663177735
1980-03-04,18E/01H,1.46,8.147869083272399
1980-03-05,18E/01H,1.4,7.813025148343394
1980-03-06,18E/01H,1.38,7.70141050336706
1980-03-07,18E/01H,1.46,8.147869083272399
1980-03-08,18E/01H,1.33,7.4223738909262265
1980-03-09,18E/01H,1.27,7.087529955997224
1980-03-10,18E/01H,1.25,6.975915311020889
1980-03-11,18E/01H,1.23,6.864300666044555
1980-03-12,18E/01H,1.19,6.641071376091886
1980-03-13,18E/01H,1.13,6.306227441162883
1980-03-14,18E/01H,1.11,6.19461279618655
1980-03-15,18E/01H,1.16,6.473649408627384
1980-03-16,18E/01H,1.11,6.19461279618655
1980-03-17,18E/01H,1.03,5.748154216281213
1980-03-18,18E/01H,1.04,5.8039615387693795
1980-03-19,18E/01H,1.03,5.748154216281213
1980-03-20,18E/01H,1.05,5.859768861257547
1980-03-21,18E/01H,1.63,9.09659356557124
1980-03-22,18E/01H,1.42,7.92463979331973
1980-03-23,18E/01H,1.22,6.808493343556388
1980-03-24,18E/01H,1.14,6.36203476365105
1980-03-25,18E/01H,1.14,6.36203476365105
1980-03-26,18E/01H,1.07,5.971383506233882
1980-03-27,18E/01H,1.22,6.808493343556388
1980-03-28,18E/01H,1.33,7.4223738909262265
1980-03-29,18E/01H,1.23,6.864300666044555
1980-03-30,18E/01H,1.21,6.75268602106822
1980-03-31,18E/01H,1.15,6.417842086139217
1980-04-01,18E/01H,1.05,5.859768861257547
1980-04-02,18E/01H,1.03,5.748154216281213
1980-04-03,18E/01H,0.96,5.357502958864043
1980-04-04,18E/01H,0.92,5.134273668911375
1980-04-05,18E/01H,0.87,4.855237056470538
1980-04-06,18E/01H,0.85,4.743622411494204
1980-04-07,18E/01H,0.82,4.576200444029703
1980-04-08,18E/01H,0.78,4.352971154077035
1980-04-09,18E/01H,0.79,4.408778476565201
1980-04-10,18E/01H,0.76,4.241356509100701
1980-04-11,18E/01H,0.76,4.241356509100701
1980-04-12,18E/01H,0.79,4.408778476565201
1980-04-13,18E/01H,2.24,12.500840237349435
1980-04-14,18E/01H,5.85,32.64728365557776
1980-04-15,18E/01H,3.82,21.318397190479836
1980-04-16,18E/01H,2.34,13.058913462231104
